elapsed_time,service,ok,mapping_2d_local_trajectory_builder_latency,mapping_2d_local_trajectory_builder_real_time_ratio,mapping_2d_local_trajectory_builder_cpu_real_time_ratio,mapping_global_trajectory_builder_local_slam_results[type=MatchingResult],mapping_global_trajectory_builder_local_slam_results[type=InsertionResult],mapping_2d_pose_graph_work_queue_delay,mapping_2d_pose_graph_work_queue_size
2.1279993234202266e-06,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5000863949990162,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0002567399988038,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.500329974998749,/read_metrics,1,0.038090076,0.7880530351265248,3.890826143054122,10.0,1.0,0.0,0.0
2.0004076850000274,/read_metrics,1,0.001069861,18.659994148772597,18.684794012959497,29.0,1.0,0.0,0.0
2.5004847109994444,/read_metrics,1,0.027536188,1.0897732104385691,4.096589756464225,46.0,1.0,0.0,0.0
3.0005594569993264,/read_metrics,1,0.027500323,0.7263878318811019,2.7291434523454785,65.0,1.0,0.0,0.0
3.500693558999046,/read_metrics,1,0.027473497,0.7301582321318616,2.75528520979104,85.0,1.0,0.0,0.0
4.000769835998653,/read_metrics,1,0.017289739,1.1602777809427893,2.7930002145473796,105.0,1.0,0.0,0.0
4.500917908999327,/read_metrics,1,0.027665188,0.7292739163746149,2.7215073337240043,124.0,1.0,2.242e-06,0.0
5.001083056000425,/read_metrics,1,0.001210583,16.50378371412782,16.525707271521156,144.0,1.0,0.0,0.0
5.501227270999152,/read_metrics,1,0.027904595,0.710678653461912,2.57396221605388,164.0,1.0,5.613e-06,0.0
6.001377863000016,/read_metrics,1,0.001273576,15.581402287731553,15.599934908883672,184.0,1.0,2.786e-06,0.0
6.501455904999602,/read_metrics,1,0.001182317,16.922111413436497,16.924688086070642,204.0,2.0,5.263e-06,0.0
7.001530315999844,/read_metrics,1,0.036107771,0.8306079043206518,5.191986329388642,223.0,4.0,2.417e-06,0.0
7.50160486599998,/read_metrics,1,0.001308508,15.287182042448348,15.296849919821137,246.0,10.0,0.0,0.0
8.001733078999678,/read_metrics,1,0.051685149,0.5807200052765641,2.7340482124378482,264.0,17.0,3.303e-05,0.0
8.5018819729994,/read_metrics,1,0.051331312,0.5868601215569943,2.761803258774316,284.0,25.0,9.923e-06,0.0
9.002017521999733,/read_metrics,1,0.001136763,17.505583837616108,17.51327156365244,303.0,29.0,2.663e-06,0.0
9.50216475599882,/read_metrics,1,0.05083179,0.5909963036910563,2.8470532666044392,324.0,32.0,0.0,0.0
10.00228231300025,/read_metrics,1,0.051198532,0.58611641443157,2.767396251805387,343.0,34.0,0.0,0.0
10.502443421999487,/read_metrics,1,0.001531394,19.580395378328504,19.581239290341475,365.0,39.0,0.0,0.0
11.00251928599937,/read_metrics,1,0.026457873,0.7556540920730854,3.209725791839562,384.0,41.0,0.0,0.0
11.502595906000352,/read_metrics,1,0.051381144,0.5835895751951339,2.7421572045150175,403.0,41.0,0.0,0.0
12.00275062899891,/read_metrics,1,0.05149662,0.6471084898387505,3.003645234218102,424.0,41.0,0.0,0.0
12.50291137899876,/read_metrics,1,0.026597106,1.1309576312550698,4.720264220054414,444.0,43.0,0.0,0.0
13.00306384400028,/read_metrics,0,,,,,,,
13.503209344000425,/read_metrics,0,,,,,,,
14.003371253998921,/read_metrics,0,,,,,,,
14.503584972999306,/read_metrics,0,,,,,,,
15.003696785999637,/read_metrics,0,,,,,,,
15.503866580000249,/read_metrics,0,,,,,,,
