stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,was_outlier,medium_outlier_streak,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw,longitudinal_residual,lateral_residual,yaw_residual,wheel_forward_velocity,scan_forward_velocity,scan_match_yaw_rate,scan_match_delta_forward,scan_match_delta_lateral,scan_match_delta_translation,scan_match_delta_yaw,prediction_delta_dt,prediction_delta_forward,prediction_delta_lateral,prediction_delta_x,prediction_delta_y,prediction_delta_forward_velocity,prediction_delta_translation,prediction_delta_yaw,adaptive_odometry_weight,wheel_twist_expected_delta,odom_pose_delta_dt,odom_pose_delta_forward,odom_pose_delta_lateral,odom_pose_delta_local_x,odom_pose_delta_local_y,odom_pose_delta_forward_velocity,odom_pose_delta_translation,odom_pose_delta_yaw,odom_latest_age,odom_history_size,front_point_count,front_point_fraction,front_weak,longitudinal_prior_active,longitudinal_replacement_active,longitudinal_motion_loss,straight_longitudinal_mismatch,straight_longitudinal_mismatch_streak,motion_loss_prior_hold_count,longitudinal_blend_weight,longitudinal_prior_weight,ceres_occupied_space_weight_scale,ceres_rotation_weight,longitudinal_prior_target_delta,longitudinal_prior_wheel_delta_scale,trigger_scan_forward_delta,odom_prior_translation,odom_prior_yaw_rate,imu_yaw_rate,imu_delta_dt,imu_delta_yaw,imu_delta_yaw_rate,command_latest_age,command_speed,command_steering_angle,command_expected_delta
639155372009826008,nan,nan,0,0,181,0,0,1,1,0,0,-1.3900612062718715e-05,0,0,-1.3900612062718715e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0140456,3,0,nan,0,0,0,0,0,0,0,0,0,1,nan,nan,nan,nan,nan,nan,-0.0079601816833019257,nan,nan,nan,nan,nan,nan,nan
639155372010125885,0.5093456506729126,53.611821840342103,0.013679658148372123,9.8414242013842123e-05,183,0,0,0,0,0,0,-1.2409357885646165e-05,-0.012761785165520142,0.0049264476497202165,-0.00011082359989948829,-0.012761846298589523,0.0049262892837815247,-9.8414242013842123e-05,0,-0.42556960503555813,0.0032320914187073226,-0.012761853644924806,0.004926270252619447,0.013679658148372123,-9.6922987836769569e-05,0.029987699999999999,0,0,0,0,0,0,1.4912541770725506e-06,1,0,0.029987699999999999,0,0,0,0,0,0,0,0.0038819000000000002,5,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,-0.01276184315015143,0,0.00014208246114931426,-0.0040350323542952538,0.029987699999999999,4.2607262202072914e-06,0.00014208246114931426,-0.032631500000000001,0,0,0
639155372010325015,0.52083373069763184,50.83543878114336,0.0018805855723121802,0.0011665081549191746,180,0,0,0,0,-0.012761422726488775,0.0081968614443592332,-0.00016999612681903206,-0.01262737349881678,0.0063210595093593589,-0.0013365042817382066,0.00013436810479716546,-0.0018757791200463738,-0.0011665081549191746,0,0.0067421839989713845,0.061551784353875282,0.00013425710997151718,0.0013946267470596636,0.0014010741362226777,-0.0012256806818387186,0.019913,4.4421584127567713e-19,0.0032704138147224161,3.6243903136709554e-07,0.0032704137946390167,2.2307831129195858e-17,0.0032704138147224156,-5.9172526919543773e-05,1,0,0.019913,0,0,0,0,0,0,0,0.0039302,6,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,0.00013413921865093048,0,0.0084901502851035919,-0.0084511898458003998,0.019913,-0.00016906436262726783,-0.0084901502851035919,-0.045749900000000003,0,0,0
639155372010624911,0.51234030723571777,52.242428374662317,0.0036577775172253577,0.0013846196189901158,188,0,0,0,0,-0.012624566041842046,0.0084216553259936662,-0.0013462060256551655,-0.011899868008836655,0.0048363869780903438,3.8413593334950507e-05,0.0007295238847267124,-0.0035842895066013503,0.0013846196189901158,0,0.024324736269688934,0.04584648928539084,0.00072948911083346333,-0.0014836988913628569,0.0016533350425899668,0.0013749178750731572,0.029989600000000002,5.090668012998345e-19,0.0021005976927237205,2.8074569747345984e-06,0.0021005958166343073,1.6974777966356153e-17,0.0021005976927237205,-9.7017439169588306e-06,1,0,0.029989600000000002,0,0,0,0,0,0,0,0.0138827,7,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,0.0007295096742872475,0,0.00092429603376397167,-0.0013856377918273211,0.029989600000000002,-2.7719268334168006e-05,-0.00092429603376397167,-0.049027300000000003,0,0,0
639155372010824806,0.51430171728134155,50.733192156215068,0.00055717775728748376,0.00058251486748016063,179,0,0,0,0,-0.011899829993832687,0.003846763236907553,6.1985719390440742e-05,-0.01239178468524053,0.0035851764734470834,0.00064450058687060138,-0.00049197090510644779,-0.00026155626879249654,0.00058251486748016063,0,-0.024611157834484539,0.030320267817386667,-0.00049196473953242868,-0.0012511916074329573,0.0013444365895994789,0.00060608699353565082,0.0199895,5.2772799591903081e-19,-0.00098962374191293714,3.8015003967634131e-08,-0.00098962374118279073,2.6400259932416059e-17,0.00098962374191293714,2.3572126055490235e-05,1,0,0.0199895,0,0,0,0,0,0,0,0.0139106,8,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,-0.00049200687246246991,0,0.003369215417449908,-0.0075487899594008923,0.0199895,6.7348931587114938e-05,0.003369215417449908,-0.029037799999999999,0,0,0
639155372011124824,0.51005339622497559,53.190743020343362,0.0032044858853454744,0.002466236706018718,187,0,0,0,0,-0.012390574675404623,0.0017077388216917922,0.00064685423047416307,-0.014381874799929126,0.0042184067813087279,-0.0018193824755445543,-0.0019896756718464858,0.0025119555151794795,-0.002466236706018718,0,-0.06631874034521279,0.082124507943361916,-0.0019896815840890051,0.00063451279050377426,0.0020884059201639465,-0.0024638830624151556,0.030001799999999999,2.6109790599113808e-19,-0.0018774380416813295,1.2100098359078826e-06,-0.0018774376517552913,8.7027413685558233e-18,0.0018774380416813293,2.3536436035616901e-06,1,0,0.030001799999999999,0,0,0,0,0,0,0,0.0038451000000000002,10,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,-0.0019896794506249426,0,0.00022414308508744636,-0.0038790153339505196,0.030001799999999999,6.7246960101765478e-06,0.00022414308508744636,-0.032847800000000003,0,0,0
639155372011425495,0.50759732723236084,52.183272012132335,0.0035996733552679612,0.0017807218866866545,179,0,0,0,0,-0.01438072680862318,0.0048493846293976347,-0.0018561527187097634,-0.010781833114604839,0.0049243008745058717,-7.5430832023108777e-05,0.0035987484384684691,8.1596208532369618e-05,0.0017807218866866545,0,0.11969067307282884,0.058001990332338188,0.0035987514363480517,0.00071244277402889239,0.0036685946364899938,0.0017439516435214454,0.030067099999999999,-2.4606307117737425e-19,0.00063097889240682696,1.1479913059452701e-06,0.00063097784808890684,-8.1837979445099205e-18,0.00063097889240682696,-3.6770243165209094e-05,1,0,0.030067099999999999,0,0,0,0,0,0,0,0.013861999999999999,11,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,0.0035987140075344425,0,0.0034941127549674806,0.0058438964188098907,0.030067099999999999,-0.00010505783761488273,-0.0034941127549674806,-0.035550999999999999,0,0,0
639155372011625612,0.51016974449157715,52.767791672363643,0.00156784753328095,0.00035798919527787906,177,0,0,0,0,-0.010781797662018377,0.0053943021384925509,-9.3245152562319812e-05,-0.011761274753420875,0.0041700593051327379,0.00026474404271555925,-0.0009793629324347838,-0.001224334159528313,0.00035798919527787906,0,-0.048940606892994939,0.016998799439261435,-0.00097938474296054684,-0.00075431544732505198,0.0012361983129001147,0.00034017487473866806,0.0200117,3.5559501916919596e-19,0.00047000126532378822,3.5452586462023095e-08,0.00047000126398667914,1.7769355885266918e-17,0.00047000126532378817,-1.7814320539211035e-05,1,0,0.0200117,0,0,0,0,0,0,0,0.013869299999999999,12,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,-0.00097936554604744646,0,0.0025434150363767257,-0.0040945205837488174,0.0200117,-5.0898058683460123e-05,-0.0025434150363767257,-0.015539300000000001,0,0,0
639155372011827135,0.50685393810272217,51.737334489138625,0.0027278854911438073,0.0039704781311332123,178,0,0,0,0,-0.011761073738662364,0.0034107796939548251,0.0002631385552805905,-0.0091605153761226289,0.0025870956187065901,0.0042336166864138025,0.002600341529470869,-0.00082436835389405481,0.0039704781311332123,0,0.12903441324089471,0.19694390435326206,0.0026003402059544827,-0.0015836521664952872,0.0030446220407710084,0.0039688726436982432,0.020152300000000001,-6.6711785530156661e-19,-0.0007592796377866428,2.0101475851040662e-07,-0.00075927961117791282,-3.310380727269674e-17,0.00075927963778664291,-1.6054874349687533e-06,1,0,0.020152300000000001,0,0,0,0,0,0,0,0.0138628,13,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,0.0026003438381385787,0,0.00022762200627490377,-0.0075430604629218578,0.020152300000000001,-4.5871069570537436e-06,-0.00022762200627490377,-0.028939200000000002,0,0,0
639155372012126369,0.51049190759658813,51.065435876815506,0.0031985560685937127,0.0040938047269759564,183,0,0,0,0,-0.0091504952313287008,0.00022030484130249051,0.0042255431446936477,-0.011928496205763188,0.0018056980133512122,0.00013173841771769174,-0.0027712770462552118,0.0015971175463429909,-0.0040938047269759564,0,-0.092611940881375504,0.13707928473021486,-0.0027712641517697516,-0.00076967206785009035,0.0028761606510959636,-0.0041018782686961111,0.029923399999999999,-1.0655674476459098e-18,-0.0023668119881618804,1.0020144793928057e-05,-0.0023667907774040996,-3.5609838709702433e-17,0.0023668119881618804,-8.0735417201547796e-06,1,0,0.029923399999999999,0,0,0,0,0,0,0,0.0040863999999999996,15,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,-0.002771255274471785,0,0.0007708770412983662,-0.0011531151831150055,0.029923399999999999,-2.3067262057587532e-05,-0.0007708770412983662,-0.032285899999999999,0,0,0
