stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,was_outlier,medium_outlier_streak,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw,longitudinal_residual,lateral_residual,yaw_residual,wheel_forward_velocity,scan_forward_velocity,scan_match_yaw_rate,scan_match_delta_forward,scan_match_delta_lateral,scan_match_delta_translation,scan_match_delta_yaw,prediction_delta_dt,prediction_delta_forward,prediction_delta_lateral,prediction_delta_x,prediction_delta_y,prediction_delta_forward_velocity,prediction_delta_translation,prediction_delta_yaw,adaptive_odometry_weight,wheel_twist_expected_delta,odom_pose_delta_dt,odom_pose_delta_forward,odom_pose_delta_lateral,odom_pose_delta_local_x,odom_pose_delta_local_y,odom_pose_delta_forward_velocity,odom_pose_delta_translation,odom_pose_delta_yaw,odom_latest_age,odom_history_size,front_point_count,front_point_fraction,front_weak,longitudinal_prior_active,longitudinal_replacement_active,longitudinal_motion_loss,straight_longitudinal_mismatch,straight_longitudinal_mismatch_streak,motion_loss_prior_hold_count,longitudinal_blend_weight,longitudinal_prior_weight,ceres_occupied_space_weight_scale,ceres_rotation_weight,longitudinal_prior_target_delta,longitudinal_prior_wheel_delta_scale,trigger_scan_forward_delta,odom_prior_translation,odom_prior_yaw_rate,imu_yaw_rate,imu_delta_dt,imu_delta_yaw,imu_delta_yaw_rate,command_latest_age,command_speed,command_steering_angle,command_expected_delta
639155342792595691,nan,nan,0,0,93,0,0,1,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.028804699999999999,1,0,nan,0,0,0,0,0,0,0,0,0,1,nan,nan,nan,nan,nan,nan,-0.0059686359018087387,nan,nan,nan,nan,nan,nan,nan
639155342792696408,0.4740757942199707,51.369247080574198,0.021960431068880907,0.01615069213003394,81,0,0,0,0,0,0,0,-0.011041573725949144,-0.018982733796413503,0.01615069213003394,-0.011041573725949144,-0.018982733796413503,0.01615069213003394,nan,-1.0962969236523272,1.6035716045984234,-0.011041573725949144,-0.018982733796413503,0.021960431068880907,0.01615069213003394,0.010071699999999999,0,0,0,0,0,0,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.038876399999999998,1,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,nan,nan,nan,0.0036888483446091413,0.010071699999999999,7.2364506861031987e-05,0.0071849347042735575,-0.226273,0,0,0
639155342792896186,0.28957435488700867,109.06607910033222,0.0048148817849215497,0.0067571973886906868,188,0,0,0,0,-0.011041573725949144,-0.018982733796413503,0.01615069213003394,-0.015724627390267983,-0.017863763296409492,0.0093934947413432529,-0.0046643715399779214,0.0011944558341827978,-0.0067571973886906868,nan,-0.23347773728728494,0.33823531062933287,-0.0046643715399779214,0.0011944558341827978,0.0048148817849215497,-0.0067571973886906868,0.0199778,0,0,0,0,0,0,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.058854200000000002,1,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,nan,nan,nan,0.0036888483446091413,0.0199778,0,0,-0.20629520000000001,0,0,0
639155342795695789,0.28264659643173218,109.79610946812076,0.012215561487718888,0.0071596802194657406,189,0,0,0,0,-0.015877706516623076,-0.0015679513444791446,0.0093934947413432546,-0.018613795177898695,-0.013473150263349836,0.0022338145218775141,-0.0028477977278394588,-0.011878972622308432,-0.0071596802194657406,0,-0.010172148436187073,0.025573912513544739,-0.0028477977278394636,0.0044175583088928933,0.0052559274453854721,-0.0071596802194657388,0.2799603,-4.6349642873755315e-18,0.016296530931201328,-0.00015307912635509346,0.016295811951930347,-1.6555791258173145e-17,0.016296530931201328,1.7347234759768071e-18,1,0,0.2799603,0,0,0,0,0,0,0,0.00055920000000000004,3,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,-0.0028477977278394636,0,0,0.0036888483446091413,0.2799603,0,0,0.040261900000000003,0,0,0
639155342795895579,0.28687867522239685,107.31696043345752,0.0092685909387970715,0.013534560338625603,189,0,0,0,0,-0.018614496126278194,-0.01315936091032152,0.0022338145218775145,-0.027798184939954049,-0.011907706898896581,-0.01130074581674809,-0.0091808699401337238,0.0012721655289702541,-0.013534560338625603,0,-0.45952599930595744,0.67743932822591735,-0.0091808699401337238,0.001585955664893231,0.0093168464744600096,-0.013534560338625603,0.019979,1.6972422680608043e-19,0.00031379013592297686,-7.0094837949924438e-07,0.00031378935302831673,8.49513122809352e-18,0.00031379013592297691,4.3368086899420177e-19,1,0,0.019979,0,0,0,0,0,0,0,0.00055429999999999998,4,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,-0.0091808699401337238,0,0,0.0036888483446091413,0.019979,0,0,0.026244099999999999,0,0,0
639155342796195668,0.29657825827598572,107.52517712125943,0.0028166779670352167,0.00065450747641413083,190,0,0,0,0,-0.027773377074189406,-0.0097125588871574565,-0.011300745816748092,-0.026142088052775059,-0.012008766826041621,-0.010646238340333961,0.0016571331690821056,-0.0022776269294837422,0.00065450747641413083,0,0.055221389957049595,0.021810445448321301,0.0016571331690821056,-8.2338742560205744e-05,0.0016591775096711319,0.00065450747641412909,0.030008900000000002,2.9137933385547932e-19,0.0021952881869235366,2.4807865764642223e-05,0.0021951480117391245,9.7097638985594036e-18,0.0021952881869235366,-1.7347234759768071e-18,1,0,0.030008900000000002,0,0,0,0,0,0,0,0.0104539,5,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,0.0016571331690821056,0,0,0.0036888483446091413,0.030008900000000002,0,0,0.022754900000000002,0,0,0
639155342796395558,0.29294642806053162,107.63920360674318,0.0011042437505624219,0.0067899334013072866,190,0,0,0,0,-0.026142679636882576,-0.012064332156998901,-0.0097211017781484305,-0.02512974883851565,-0.012504020067198742,-0.0029311683768411447,0.0010171571214615495,-0.00042982048685028771,0.0067899334013072866,0,0.050905714581589573,0.38596577935328513,0.0010175543287713939,-0.00048444777386483169,0.0011269899988926224,0.0077150699634928165,0.019989,1.6530906756851739e-18,-5.5568480059726855e-05,-5.9158410751700141e-07,-5.5565330957279419e-05,8.2700018794595726e-17,5.5568480059726855e-05,0.00092513656218553078,1,0,0.019989,0,0,0,0,0,0,0,0.0104583,6,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,0.0010169131826422823,0,0.13223509532893582,0.0072588426992297173,0.019989,0.0026432473205300982,0.13223509532893582,0.0091108000000000005,0,0,0
639155342796695674,0.28210720419883728,109.76828758587081,0.00018769923837949252,0.0083204266877675275,185,0,0,0,0,-0.025131915313874854,-0.013243134603134719,-0.0029309434614018521,-0.024976195445053865,-0.013138338007089736,-0.01125137014916938,0.00015541204751299225,0.00010525255139929387,-0.0083204266877675275,0,0.0051783984805897016,0.27723286237082445,0.00015541202384006589,-0.00063386512473642112,0.00065263917558723366,-0.0083202017723282354,0.030011599999999999,1.4403795268059377e-18,-0.00073911771109028124,-2.1664753592047503e-06,-0.00073911453593597694,4.7994093177502626e-17,0.00073911771109028135,2.2491543929257021e-07,1,0,0.030011599999999999,0,0,0,0,0,0,0,0.00041560000000000002,8,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,0.0001554118201742679,0,2.1412238628991307e-05,0.0039908909238874912,0.030011599999999999,6.4261554083783548e-07,2.1412238628991307e-05,-0.028142299999999999,0,0,0
639155342796895626,0.28042522072792053,109.21293234559175,0.0070147441548420036,0.013746208984475629,188,0,0,0,0,-0.024980937076656436,-0.013559747262292528,-0.011251028248570379,-0.018226448473197706,-0.015452765821006676,0.00249518073590525,0.0067753590532850195,-0.0018169054067173648,0.013746208984475629,0,0.3388493075580975,0.68749254246392277,0.0067753596744856712,-0.0022383390206282771,0.0071355210244181703,0.01374655088507463,0.019995200000000001,1.4230153513872246e-18,-0.00042143593041033721,-4.7416316025714056e-06,-0.00042140925520279225,7.1167847852845908e-17,0.00042143593041033721,3.4190059900081338e-07,1,0,0.019995200000000001,0,0,0,0,0,0,0,0.00038549999999999999,9,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,0.0067753585812142169,0,4.885466783497349e-05,0.007661494892090559,0.019995200000000001,9.7685885429386193e-07,4.885466783497349e-05,-0.0418327,0,0,0
639155342797195785,0.28857076168060303,108.05136173297227,0.004582086482225094,0.0015216470822475439,182,0,0,0,0,-0.018217716380442138,-0.018952341826912151,0.0024960923807852481,-0.017366662964624694,-0.014449984154090566,0.004017739463032792,0.00086228905359708773,0.0045002193411695585,0.0015216470822475439,0,0.028727606068610526,0.050725073282078564,0.00086228495099480672,0.0010006332272831488,0.0013209096079047973,0.001522558727127542,0.030015900000000002,-1.5128008437961804e-18,-0.0034995868999859406,8.7320927555679939e-06,-0.0034995760059054748,-5.0399982802320779e-17,0.0034995868999859411,9.1164487999806712e-07,1,0,0.030015900000000002,0,0,0,0,0,0,0,0.0104384,10,0,0,1,0,0,0,0,0,0,0,0,1,30,nan,1,0.00086228625416858741,0,8.6777329919656372e-05,0.0043151662684977055,0.030015900000000002,2.604699657135414e-06,8.6777329919656372e-05,-0.011816800000000001,0,0,0
