stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,was_outlier,medium_outlier_streak,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw,longitudinal_residual,lateral_residual,yaw_residual,wheel_forward_velocity,scan_forward_velocity,scan_match_yaw_rate,scan_match_delta_forward,scan_match_delta_lateral,scan_match_delta_translation,scan_match_delta_yaw,prediction_delta_dt,prediction_delta_forward,prediction_delta_lateral,prediction_delta_x,prediction_delta_y,prediction_delta_forward_velocity,prediction_delta_translation,prediction_delta_yaw,adaptive_odometry_weight,wheel_twist_expected_delta,odom_pose_delta_dt,odom_pose_delta_forward,odom_pose_delta_lateral,odom_pose_delta_local_x,odom_pose_delta_local_y,odom_pose_delta_forward_velocity,odom_pose_delta_translation,odom_pose_delta_yaw,odom_latest_age,odom_history_size,front_point_count,front_point_fraction,front_weak,longitudinal_prior_active,longitudinal_replacement_active,longitudinal_motion_loss,straight_longitudinal_mismatch,straight_longitudinal_mismatch_streak,motion_loss_prior_hold_count,longitudinal_blend_weight,longitudinal_prior_weight,ceres_occupied_space_weight_scale,ceres_rotation_weight,longitudinal_prior_target_delta,longitudinal_prior_wheel_delta_scale,trigger_scan_forward_delta,odom_prior_translation,odom_prior_yaw_rate,imu_yaw_rate,imu_delta_dt,imu_delta_yaw,imu_delta_yaw_rate,command_latest_age,command_speed,command_steering_angle,command_expected_delta
639155408848832083,nan,nan,0,0,177,0,0,1,1,-0.0043500587939662161,-3.3767114844974079e-08,-2.0450708689168113e-05,-0.0043500587939662161,-3.3767114844974079e-08,-2.0450708689168113e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0120374,3,0,nan,0,0,0,0,0,0,0,0,0,1,nan,nan,nan,nan,nan,nan,-0.0057300268672406673,nan,nan,nan,nan,nan,nan,nan
639155408849031715,0.5205036997795105,177.13712681163136,0.0073815456755003056,0.0024114519587939065,179,0,0,0,0,-0.004350058795312136,-9.9579979355130222e-08,-3.4418820403516309e-05,-0.0028199889189582232,0.0072211262669923063,0.00237703313839039,0.0015298213293721392,0.0072212785058945982,0.0024114519587939065,0,0.076637122147140038,0.12009516746210819,0.0015299221968477861,0.007221191323610379,0.0073814812917593559,0.0023974838470795581,0.0199632,-1.8302159600620951e-19,-6.5812864523918655e-08,-1.3459199033061253e-12,-6.5812864510156143e-08,-9.1679488261505929e-18,6.5812864523918655e-08,-1.3968111714348197e-05,1,0,0.0199632,0,0,0,0,0,0,0,0.0122077,4,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,0.0015297781016758909,0,0.0019991229167880616,-0.001995444530621171,0.0199632,-3.9908890612423428e-05,-0.0019991229167880616,-0.0465461,-0.23800000548362732,0,-0.0047512417094707493
639155408849331404,0.51948672533035278,178.75003359430067,0.006620592866545756,0.00012045890151593604,176,0,0,0,0,-0.0028457439704062623,0.018056062694363172,0.0021364235838164966,-0.0038374826786205319,0.011510170529105175,0.0022568824853324326,-0.0010057212326762932,-0.0065437584541836987,0.00012045890151593604,0,-0.033611366928913415,0.0040091779497398094,-0.0010072956943559133,0.0042914507590612171,0.0044080828296794812,-0.00012015065305795738,0.0299689,-2.507217523872729e-19,0.010834967037690664,-2.5755051448039107e-05,0.010834936427370866,-8.366064566509712e-18,0.010834967037690666,-0.00024060955457389348,1,0,0.0299689,0,0,0,0,0,0,0,0.0018131,6,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0010087707263294508,0,0.022938975745226697,0.02090352401137352,0.0299689,-0.00068745587021112431,-0.022938975745226697,-0.0165772,-0.23800000548362732,0,-0.0071325983643382787
639155408849531406,0.51779484748840332,181.0080592915204,0.0058497886530546909,0.00082450925395661807,177,0,0,0,0,-0.003843946122703573,0.014374047204631181,0.0020488339036520147,-0.0045979719446994274,0.0085730582936634232,0.0028733431576086327,-0.00076590949384196738,-0.005799431862919863,0.00082450925395661807,0,-0.038355418487365185,0.03082272538655614,-0.00076711604083100121,-0.0029353884218792287,0.0030339697110226497,0.00061646067227620008,0.020000199999999999,9.910285482875314e-20,0.0028638839691459751,-6.4634440830411283e-06,0.0028638766755260062,4.9550931905057519e-18,0.0028638839691459751,-0.00020804858168041798,1,0,0.020000199999999999,0,0,0,0,0,0,0,0.0021235,7,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.00076624357353669492,0,0.029720928745057971,-0.015112061984837055,0.020000199999999999,-0.00059442451908690841,-0.029720928745057971,0.0034229999999999998,-0.23800000548362732,0,-0.0047600477096736427
639155408850031476,0.51787912845611572,182.08917863868271,0.0021331898446917143,0.0021176619795517807,184,0,0,0,0,-0.0045768866884112365,0.0012348473302460162,0.0025830178815206628,-0.0032555238039979136,0.0029095111894102258,0.00046535590196888199,0.0013256841582451047,0.0016712451723412184,-0.0021176619795517807,0,0.026519673387410146,0.048153003692278089,0.0013261693070842193,-0.0056673810337329088,0.0058204753081314356,-0.0024079872556397506,0.050007000000000003,3.9302328752599536e-19,-0.00733824125602669,2.1085256288190871e-05,-0.007338210963417407,7.859365439358397e-18,0.0073382412560266891,-0.00029032527608796989,1,0,0.050007000000000003,0,0,0,0,0,0,0,0.0120535,9,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,0.0013285197414734289,0,0.016587693499365491,-0.027996476739645004,0.050007000000000003,-0.00082950078882277007,-0.016587693499365491,-0.049078299999999998,-0.18200001120567322,0,-0.0091012745603621017
639155408850331195,0.51559704542160034,184.19665798771666,0.0037159758259052173,0.00031138093077948234,184,0,0,0,0,-0.0032539439932786256,-0.00048533262489364442,0.00026582543085257771,-0.004298144274977423,0.0030809149983669886,0.00057720636163206005,-0.0010432522455057366,0.0035665250722459805,0.00031138093077948234,0,-0.03478393409544784,0.003731844149459262,-0.001042540594315353,0.00017188897996966372,0.0010566156880486019,0.00011185045966317805,0.029971899999999999,-1.2303153558868712e-19,-0.0033948441818909981,1.57981071928796e-06,-0.0033948438143038702,-4.1048961056418551e-18,0.0033948441818909976,-0.00019953047111630429,1,0,0.029971899999999999,0,0,0,0,0,0,0,0.0020898000000000002,11,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0010425895478032223,0,0.019020718083681654,-0.028504353016614914,0.029971899999999999,-0.00057008706033229812,-0.019020718083681654,-0.052913799999999997,-0.18200001120567322,0,-0.0054548861358553174
639155408850532055,0.51664650440216064,187.25802328071597,0.0039044484821018064,0.000443206249700764,179,0,0,0,0,-0.0042982108103852687,0.0031961864244619653,0.00057720636163206005,-0.00051316128765968789,0.0022380016511004005,0.00013400011193129608,0.0037844958218823605,-0.0009603693682860028,-0.000443206249700764,0,0.18841460827852036,0.022065431131174151,0.00378449582188236,-0.00084509792298869519,0.0038777053943388801,-0.000443206249700764,0.020086,-5.9173192299593388e-20,0.00011527144529730757,-6.65354078456179e-08,0.0001152714260949767,-2.9459918500245639e-18,0.00011527144529730757,0,1,0,0.020086,0,0,0,0,0,0,0,0.0022009999999999998,12,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,0.00378449582188236,0,0,-0.028504353016614914,0.020086,0,0,-0.032827799999999997,-0.18200001120567322,0,-0.0036556522250771523
639155408850832335,0.51787912845611572,182.40923277341315,0.0052174959486051935,0.0001392526692991656,184,0,0,0,0,-0.00051299232829194982,0.0009771119078642919,-0.00026192150991987063,-0.0057219004781633885,0.0012763440249816029,-0.00012266884062070503,-0.0052089863465254321,0.00029786778178117018,0.0001392526692991656,0,-0.17346703097005184,0.0085476539413880739,-0.0052088680059687162,-0.00096095964585256126,0.005296767820526173,-0.00025666895255200108,0.030027999999999999,1.308665903507894e-19,-0.0012608897545563957,1.6895936773807241e-07,-0.0012608897432361086,4.3581520697612031e-18,0.0012608897545563957,-0.00039592162185116668,1,0,0.030027999999999999,0,0,0,0,0,0,0,0.012255800000000001,13,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0052083236518215333,0,0.037671660911831509,-0.018103256821632385,0.030027999999999999,-0.0011312046338604765,-0.037671660911831509,-0.0027997999999999999,-0.18200001120567322,0,-0.0054650963364839553
639155408851032392,0.51631128787994385,189.61136166137328,0.008624820742166828,0.0020769272356174757,179,0,0,0,0,-0.0057219791230592367,0.00063522852201146319,-0.00012225442795868119,0.0027356414470758885,-0.0010547972547559677,-0.0021991816635761568,0.0084578271200647735,-0.0016889917825756279,-0.0020769272356174757,0,0.42277090129331274,0.1037960592708804,0.0084578278200036269,-0.0023301037853386102,0.0087729262554336225,-0.002076512822955452,0.020005700000000001,-4.5788748243995358e-19,-0.00064111550779377886,-7.8644895848238583e-08,-0.00064111550297013976,-2.2887851084438612e-17,0.00064111550779377886,4.1441266202384163e-07,1,0,0.020005700000000001,0,0,0,0,0,0,0,0.011923,14,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,0.0084578264405385552,0,5.9184941152319613e-05,-0.0056137740612030029,0.020005700000000001,1.1840361772109606e-06,5.9184941152319613e-05,0.0172059,-0.18200001120567322,0,-0.0036410376241773367
639155408851332075,0.52097809314727783,185.37561563085546,0.0083631916281163773,6.5663237899729523e-05,184,0,0,0,0,0.0027280231551385487,-0.0045189402047504179,-0.002134579797397011,-0.0042953473744791141,2.1460726036860025e-05,-0.0022002430352967405,-0.0070330463696113505,0.0045253986533224325,-6.5663237899729523e-05,0,-0.23469261533465338,3.5416480767467118e-05,-0.0070333387041334929,0.0010607929689574001,0.0071128851424757077,-1.0613717205836849e-06,0.0299683,9.3088920903247607e-19,-0.0034641513270017941,-7.6182919373397884e-06,-0.0034641429499944502,3.1062462970287804e-17,0.0034641513270017945,6.4601866179145838e-05,1,0,0.0299683,0,0,0,0,0,0,0,0.0020492000000000002,16,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0070332407753167575,0,0.0061590667642757663,-0.0028424842748790979,0.0299683,0.00018457676051184544,0.0061590667642757663,-0.020359499999999999,-0.2800000011920929,0,-0.0083911240357249974
639155408851532837,0.51983743906021118,185.15596135121768,0.00096878170457690067,0.00057098488646739848,185,0,0,0,0,-0.0042937838046316025,0.0007320946420682809,-0.0020696867247697141,-0.0037650141486850973,0.0015438462309630239,-0.0014987018383023157,0.00052708845313934397,0.00081284423704058991,0.00057098488646739848,0,0.026249107236574969,0.034943923501181751,0.00052698232670292638,0.0015235486809856613,0.0016121138160782502,0.00070154119699442497,0.020076199999999999,3.0535537748517527e-19,0.00071063563614894845,1.5635698475116241e-06,0.00071063391603142087,1.5209819462108132e-17,0.00071063563614894845,0.00013055631052702636,1,0,0.020076199999999999,0,0,0,0,0,0,0,0.0023551000000000002,17,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,0.00052726647309943146,0,0.018580111279884595,0.030580529943108559,0.020076199999999999,0.00037301803007721906,0.018580111279884595,-0.033984199999999999,-0.2800000011920929,0,-0.0056213360239326954
639155408851832153,0.52130323648452759,183.19907415726905,0.0077133565855619741,0.00087340671873455686,184,0,0,0,0,-0.0037616107382356478,0.0038147501655061006,-0.001661590901194961,-0.011282808688426632,0.0055257297709003957,-0.00078818418246040414,-0.0075240305144508952,0.0016984800951568625,0.00087340671873455686,0,-0.25136490367384645,0.0237380446030921,-0.0075237537508041023,0.0039706121397906644,0.0085072105456131617,0.00071051765584191151,0.029931599999999999,-1.0969076666943189e-19,0.002270906484892303,3.4034104494495149e-06,0.0022709039345430769,-3.6647144378994737e-18,0.002270906484892303,-0.00016288906289264535,1,0,0.029931599999999999,0,0,0,0,0,0,0,0.0123798,18,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0075246775032245198,0,0.015548695109864352,-0.015513244085013866,0.029931599999999999,-0.00046539732255041584,-0.015548695109864352,-0.037573799999999997,-0.2800000011920929,0,-0.0083808480356812477
639155408852032216,0.51819604635238647,184.78888309295877,0.0023750656961454759,0.00072872628411385794,183,0,0,0,0,-0.011280714063913103,0.0081832610007708875,-0.00080993742238693234,-0.012612831874876686,0.0062169448515414245,-8.1211138273074447e-05,-0.0013305247811704975,-0.0019673944362273146,0.00072872628411385794,0,-0.066507429062789808,0.035337520890286037,-0.0013305675780588917,0.00069016656280845444,0.0014989129274912338,0.00070697304418732964,0.020006300000000001,-5.5988877813509252e-19,0.0026575320553454897,2.0946245135287922e-06,0.0026575312298704919,-2.7985623435372484e-17,0.0026575320553454897,-2.1753239926528196e-05,1,0,0.020006300000000001,0,0,0,0,0,0,0,0.0122884,19,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0013305890250718808,0,0.0031066271162481117,-0.018306698650121689,0.020006300000000001,-6.2152114075794598e-05,-0.0031066271162481117,-0.0175675,-0.2800000011920929,0,-0.0056017640238493682
639155408852231802,0.51537024974822998,186.74905425805667,0.0022024631530173982,0.00011400564140086846,175,0,0,0,0,-0.01261277588310266,0.0069064041436290753,-8.8736379741176166e-05,-0.013526835308522365,0.004902572986270567,-0.00020274202114204461,-0.00091388160909870318,-0.0020039122597934533,-0.00011400564140086846,0,-0.045789618961072566,0.0060891486812186309,-0.00091389668899646294,-0.0013144460881957028,0.0016009296289755161,-0.00012153088286897016,0.0199586,-1.8672444275527026e-19,0.00068945929436122877,5.599177402629274e-08,0.00068945929208765085,-9.355588205348585e-18,0.00068945929436122866,-7.5252414681017198e-06,1,0,0.0199586,0,0,0,0,0,0,0,0.0118298,20,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0009138825581947815,0,0.0010772644328190385,-0.015700517222285271,0.0199586,-2.1500689908862062e-05,-0.0010772644328190385,0.0023911000000000002,-0.2800000011920929,0,-0.0055884080237925049
639155408852531279,0.50483590364456177,189.13584617505543,0.0050506323819801162,0.00024930024146808038,184,0,0,0,0,-0.013527235213342113,0.0029300918399473054,-0.00034108276314917513,-0.018083372196948444,0.0051096567608709172,-0.00059038300461725557,-0.004556880130592929,0.0021780107743795767,-0.00024930024146808038,0,-0.15215120958745107,0.01294393170344337,-0.0045565787793621082,0.00020615996885249159,0.0045612401937729988,-0.00038764098347521101,0.029947700000000001,9.0235478662184683e-19,-0.0019724811868620175,-3.9990481974852554e-07,-0.0019724811463232616,3.0131021301196645e-17,0.0019724811868620175,-0.00013834074200713052,1,0,0.029947700000000001,0,0,0,0,0,0,0,0.0020714000000000002,22,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0045566194336962833,0,0.013198317830000819,-0.020787524059414864,0.029947700000000001,-0.00039525926287751556,-0.013198317830000819,-0.035397199999999997,-0.41999998688697815,0.0016000000759959221,-0.012578033607295156
639155408852831327,0.50749862194061279,188.39176140784625,0.01350374344947248,0.0011804429022575572,180,0,0,0,0,-0.018083251296348749,0.0053144400705240537,-0.00079243626234711364,-0.0052783492319531233,0.0010266002565375815,-0.0019728791646046709,0.012808295883343351,-0.0042776914000311785,-0.0011804429022575572,0,0.42684608130744506,0.046075833199601901,0.012807431300413627,-0.0040754959252613139,0.013440236737187196,-0.0013824961599874152,0.030004800000000002,-4.0294945487663169e-19,0.0002047833453419672,1.2090059969480094e-07,0.00020478330965313651,-1.3429499775923574e-17,0.0002047833453419672,-0.00020205325772985807,1,0,0.030004800000000002,0,0,0,0,0,0,0,0.0120219,23,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,0.012808607148611543,0,0.019240088988605443,-0.04769805446267128,0.030004800000000002,-0.00057729502208530865,-0.019240088988605443,-0.039010499999999997,-0.41999998688697815,0.0016000000759959221,-0.012602015606546403
639155408853031887,0.51511156558990479,190.43986830621304,0.0047583840932460854,0.0010741924102939488,178,0,0,0,0,-0.0052837003299996479,-0.0016857255665120191,-0.0019728791646046709,-0.010028802241824175,-0.0013304411378403035,-0.00089868675431072195,-0.0047457936100529828,0.00034592223062076969,0.0010741924102939488,0,-0.23662712455389831,0.053559653484939608,-0.0047457936100529846,-0.0023664088709654651,0.0053030602423321371,0.0010741924102939488,0.020056000000000001,-1.4009924947586128e-18,-0.0027123311015862348,-5.3510980465246855e-06,-0.0027123258230496005,-6.9854033444286637e-17,0.0027123311015862348,0,1,0,0.020056000000000001,0,0,0,0,0,0,0,0.0121171,24,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0047457936100529846,0,0,-0.04769805446267128,0.020056000000000001,0,0,-0.018954499999999999,-0.41999998688697815,0.0016000000759959221,-0.0084235197370052337
639155408853331890,0.51279246807098389,189.92494034706596,0.0065562331900144901,0.00023654823499377297,179,0,0,0,0,-0.010031976501804516,-0.0048625496401249642,-0.0018380308024424823,-0.013811633249327637,0.00049453804935245516,-0.0016014825674487093,-0.0037894968496500515,0.0053501315187890397,0.00023654823499377297,0,-0.12614772400030699,0.023426292841671161,-0.0037844695643264098,0.0018215788705690109,0.0042000427932363258,-0.00070279581313798737,0.030000300000000001,1.4624023834345495e-18,-0.0035321099286174567,-3.1742599803409599e-06,-0.0035321085022846609,4.8746258651898465e-17,0.0035321099286174567,-0.00093934404813176024,1,0,0.030000300000000001,0,0,0,0,0,0,0,0.0023127,26,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0037869105693957537,0,0.08946044331287735,-0.056940406560897827,0.030000300000000001,-0.0026838401375193143,-0.08946044331287735,-0.022949899999999999,-0.41999998688697815,0,-0.01260012560660541
639155408853531185,0.51016479730606079,191.36120151994649,0.0051106980888637899,0.00030276988825986615,180,0,0,0,0,-0.01380969813723869,0.0017028624319727031,-0.0019652136290141662,-0.012009040985614812,-0.0030801145466277345,-0.0016624437407543001,0.0018100532399931842,-0.0047794290688225691,0.00030276988825986615,0,0.090735577585356317,0.0030588410800868461,0.0018083146934873586,-0.0035717611930898958,0.0040034335327497617,-6.09611733055908e-05,0.019929499999999999,1.8465318250143747e-19,0.0012083259321447174,1.9351120889472828e-06,0.001208324382620248,9.2653193758718229e-18,0.0012083259321447174,-0.00036373106156545689,1,0,0.019929499999999999,0,0,0,0,0,0,0,0.0020541000000000001,27,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,0.0018101703928385807,0,0.052145392733020546,-0.077060975134372711,0.019929499999999999,-0.001039231604472733,-0.052145392733020546,-0.036565599999999997,-0.41999998688697815,0,-0.0083703897386640299
639155408853831352,0.50845974683761597,190.36131222439158,0.0043590851083273735,0.001841266335724723,182,0,0,0,0,-0.012017983966619128,-0.0084595283255431662,-0.0024041876033832365,-0.01301464975194549,-0.0042159119086174731,-0.0042454539391079595,-0.0010068653450593385,0.0042412079834122738,-0.001841266335724723,0,-0.033438691740778015,0.08605243742162394,-0.0010037191783754114,-0.0011374675597068014,0.0015169985624330553,-0.0025830101983536592,0.0300167,7.1658987337713809e-19,-0.0053794212125185415,-8.9429810043156061e-06,-0.0053794137789154317,2.3873039787089789e-17,0.0053794212125185406,-0.00074174386262893638,1,0,0.0300167,0,0,0,0,0,0,0,0.012210800000000001,28,0,0,1,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0010025133156988954,0,0.070602970311187382,-0.093352004885673523,0.0300167,-0.0021192681789398184,-0.070602970311187382,-0.040241499999999999,-0.41999998688697815,0,-0.012607013606390357
