stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,was_outlier,medium_outlier_streak,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw,longitudinal_residual,lateral_residual,yaw_residual,wheel_forward_velocity,scan_forward_velocity,scan_match_yaw_rate,scan_match_delta_forward,scan_match_delta_lateral,scan_match_delta_translation,scan_match_delta_yaw,prediction_delta_dt,prediction_delta_forward,prediction_delta_lateral,prediction_delta_x,prediction_delta_y,prediction_delta_forward_velocity,prediction_delta_translation,prediction_delta_yaw,adaptive_odometry_weight,wheel_twist_expected_delta,odom_pose_delta_dt,odom_pose_delta_forward,odom_pose_delta_lateral,odom_pose_delta_local_x,odom_pose_delta_local_y,odom_pose_delta_forward_velocity,odom_pose_delta_translation,odom_pose_delta_yaw,odom_latest_age,odom_history_size,front_point_count,front_point_fraction,front_weak,longitudinal_prior_active,longitudinal_replacement_active,longitudinal_motion_loss,straight_longitudinal_mismatch,straight_longitudinal_mismatch_streak,motion_loss_prior_hold_count,longitudinal_blend_weight,longitudinal_prior_weight,ceres_occupied_space_weight_scale,ceres_rotation_weight,longitudinal_prior_target_delta,longitudinal_prior_wheel_delta_scale,trigger_scan_forward_delta,odom_prior_translation,odom_prior_yaw_rate,imu_yaw_rate,imu_delta_dt,imu_delta_yaw,imu_delta_yaw_rate,command_latest_age,command_speed,command_steering_angle,command_expected_delta
639155405626717050,nan,nan,0,0,258,0,0,1,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,0,0,0,0,0,0,0,1,nan,nan,nan,nan,nan,nan,0.0091008655726909637,nan,nan,nan,nan,nan,nan,nan
639155405627307944,0.52011847496032715,213.64600906243078,0.0086698335884095225,0.0035247619185968583,256,0,0,0,0,0,0,0,-0.0047141710159930217,-0.0072761669911214424,0.0035247619185968583,-0.0047141710159930217,-0.0072761669911214424,0.0035247619185968583,0,-0.079780316198726359,0.059651340487411587,-0.0047141710159930217,-0.0072761669911214424,0.0086698335884095225,0.0035247619185968583,0.0590894,0,0,0,0,0,0,0,1,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0094760999999999995,5,65,0.25390625,0,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0047141710159930217,0,0,0.0091008655726909637,0.0590894,0,0,-0.0556211,0.97900056838989258,-0.1327434778213501,0.057848556185817718
639155405627422421,0.504291832447052,216.87095460626225,0.0054841458885077762,0.0014117733790104457,233,0,0,0,0,-0.0047092137230177224,-0.0086825804057163447,0.0035247619185968591,-0.0059065191734302067,-0.014034432027804657,0.0049365352976073048,-0.001216161976521353,-0.0053475981686454729,0.0014117733790104457,0,-0.10623635983833897,0.12332375752425785,-0.001216161976521353,-0.0067540203198881701,0.0068626409227496837,0.0014117733790104466,0.0114477,1.6940658945086007e-20,-0.001406422151242697,4.9572929752992809e-06,-0.0014064134145949023,1.4798307909087421e-18,0.0014064221512426968,8.6736173798840355e-19,1,0,0.0114477,0,0,0,0,0,0,0,0.020923799999999999,5,62,0.26609442060085836,0,0,0,0,0,0,0,0,0,1,20,nan,1,-0.001216161976521353,0,0,0.0091008655726909637,0.0114477,0,0,-0.044173400000000002,0.97900056838989258,-0.1327434778213501,0.011207304806756973
639155405627516866,0.49928981065750122,205.22871076705766,0.0091804216498800346,0.007152131414744186,158,0,0,0,0,-0.0058790191712899485,-0.019605095883326203,0.0049365352976073048,-0.014905917588607423,-0.02127699499302671,-0.0022155961171368816,-0.0090350417830260561,-0.0016273173164934448,-0.007152131414744186,0,-0.95664585558007886,0.75728004814910121,-0.0090350417830260543,-0.0071980490495184603,0.01155179164200516,-0.007152131414744186,0.0094444999999999998,4.3029273720518457e-19,-0.0055707317330250155,2.7500002140258203e-05,-0.005570663855521546,4.556013946796385e-17,0.0055707317330250155,0,1,0,0.0094444999999999998,0,0,0,0,0,0,0,0.0059806,6,45,0.2848101265822785,0,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0090350417830260543,0,0,0.0091008655726909637,0.0094444999999999998,0,0,-0.074711600000000003,0.97900056838989258,-0.1327434778213501,0.0092461708681583401
639155405627717916,0.44934195280075073,214.05323667922337,0.024316047185344539,0.0052221621122207672,249,0,0,0,0,-0.014940170741051828,-0.036736986158114021,-0.002215596117136882,-0.012775483713765924,-0.012517484082435377,0.0030065659950838852,0.0021110211233529093,0.024224238698804548,0.0052221621122207672,0,0.10499980717995057,0.25974444726290802,0.0021110211233529063,0.0087642095881259371,0.0090148643854381285,0.0052221621122207663,0.020105000000000001,-2.5817564232311074e-18,-0.015460029110678611,-3.4253152444405771e-05,-0.015459991165087311,-1.2841364950167159e-16,0.015460029110678611,-4.3368086899420177e-19,1,0,0.020105000000000001,0,0,0,0,0,0,0,0.0061333000000000004,7,62,0.24899598393574296,0,0,0,0,0,0,0,0,0,1,20,nan,1,0.0021110211233529063,0,0,0.0091008655726909637,0.020105000000000001,0,0,-0.064523700000000003,0.97900056838989258,-0.13196155428886414,0.019682806427478793
639155405628017173,0.49426916241645813,216.05518423991091,0.012172439540208151,0.00042952425255910745,260,0,0,0,0,-0.012814655243539775,0.00051113787639657168,0.0030065659950838865,-0.0016040320655873023,-0.0042312467897790505,0.0034360902476429939,0.011196314238126212,-0.0047760686595939034,0.00042952425255910745,0,0.37413708745747676,0.014353022738285445,0.011196314238126212,0.0082526121851770988,0.01390909991328703,0.00042952425255910875,0.0299257,2.7105054312137611e-20,0.013028680844771002,-3.9171529773850827e-05,0.013028621958831949,9.0574503895105578e-19,0.013028680844771002,1.3010426069826053e-18,1,0,0.0299257,0,0,0,0,0,0,0,0.0159475,8,68,0.26153846153846155,0,0,0,0,0,0,0,0,0,1,20,nan,1,0.011196314238126212,0,0,0.0091008655726909637,0.0299257,0,0,-0.054583800000000002,0.97900056838989258,-0.13134033977985382,0.029297277309465408
639155405628217113,0.51182973384857178,212.74931690619516,0.0066628661846340528,0.00025112856928465477,257,0,0,0,0,-0.0016229667173154564,0.00127925376310841,0.0035887245957189362,-0.0026041995276659159,-0.0053109638331649998,0.0033375960264342814,-0.0010048769169493153,-0.006586653792034494,-0.00025112856928465477,0,-0.05020864037412421,0.0049261889171107612,-0.0010038715556402395,-0.0010762740105360329,0.0014717757458182516,-9.8494221208712571e-05,0.019994000000000001,-1.094366567852556e-18,0.0055105330835055399,-1.8934651728154048e-05,0.0055105005528874604,-5.4734748817272979e-17,0.0055105330835055399,0.00015263434807594222,1,0,0.019994000000000001,0,0,0,0,0,0,0,0.015936499999999999,9,66,0.25680933852140075,0,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0010041062123192861,0,0.02181145030308259,0.0019987677223980427,0.019994000000000001,0.00043609813735983336,0.02181145030308259,-0.044597699999999997,0.97900056838989258,-0.13107872009277344,0.019574137364387515
639155405628517202,0.51636767387390137,210.04547363881244,0.0045408953824472194,0.00094910012154487142,256,0,0,0,0,-0.0025988075746509387,-0.0069264777991910045,0.003324987523914899,-0.0071018007469896179,-0.007511954839049712,0.0023758874023700276,-0.0045049149811125563,-0.00057050143494835409,-0.00094910012154487142,0,-0.15011953700146469,0.032047446726279662,-0.004504922173923254,-0.0021859675987859553,0.005007272524643276,-0.00096170862406425375,0.030008900000000002,-1.9566461081574338e-19,-0.0016155229641148365,5.3919530149772535e-06,-0.0016155139660260047,-6.5202193621140185e-18,0.0016155229641148362,-1.2608502519382333e-05,1,0,0.030008900000000002,0,0,0,0,0,0,0,0.0058560000000000001,10,67,0.26171875,0,0,0,0,0,0,0,0,0,1,20,nan,1,-0.0045048827992239344,0,0.0012004536291740273,-0.0069529241882264614,0.030008900000000002,-3.6024292912520471e-05,-0.0012004536291740273,-0.024598800000000001,0.97900056838989258,-0.13084489107131958,0.029378730156755448
639155405628717315,0.50657463073730469,203.99287502234128,0.018703442903650752,0.0007837455322164947,257,0,0,0,0,-0.0070983305503934781,-0.0089725417604275635,0.0023344913427371869,0.01160425891799796,-0.0091512136019060858,0.0031182368749536815,0.018702121397774312,-0.00022233234815445028,0.0007837455322164947,0,0.93457757257483909,0.037096514098716921,0.018702112178066877,-0.0016836975858743528,0.018777748466780476,0.00074234947258365385,0.020011299999999999,-4.7857361519867969e-20,-0.0014605910437779789,3.4701965961397505e-06,-0.0014605869213778514,-2.3915168689624349e-18,0.0014605910437779789,-4.1396059632840734e-05,1,0,0.020011299999999999,0,0,0,0,0,0,0,0.0060080000000000003,11,65,0.25291828793774318,0,0,0,0,0,0,0,0,0,1,20,nan,1,0.018702211714572297,0,0.0059103834380491455,-0.0066960565745830536,0.020011299999999999,-0.00011827445609383287,-0.0059103834380491455,-0.011780799999999999,0.97900056838989258,-0.099608294665813446,0.019591074074220657
639155405629017360,0.50140982866287231,25.617814996862634,0.0025216787794724448,1.749295485226586e-05,255,0,0,0,0,0.015921512442714343,-0.011683078502200916,0.0030513373613160954,0.015913647024480629,-0.0091614119893492166,0.0030338444064638296,-1.7093831425252953e-07,0.0025216787736787039,-1.749295485226586e-05,0.14362304300485323,0.14362296837503138,0.0028126603839374736,0.004309335354608629,-2.3636008987116405e-05,0.0043094001739686144,-8.4392468489851921e-05,0.0300045,0.0043093375938391167,-0.002545314788458567,0.0043172535247163833,-0.00253186490029483,0.14362304300485315,0.0050048993866031897,-6.6899513637586061e-05,1,0.0043093375938391193,0.0300045,0.0020072181998186389,0,0.0020072181998186389,0,0.066897238741476739,0.0020072181998186389,0,0.016028899999999999,12,66,0.25882352941176473,0,1,1,1,1,1,3,1,8,0.34999999999999998,20,0.0043093375938391193,1,-0.010941215940971423,0.0043093375938391193,0.0063704266871956348,-0.007190716452896595,0.0300045,-0.00019114146753596142,-0.0063704266871956348,0.0154208,0.97900056838989258,-0.080033682286739349,0.029374422554254532
