now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099289.225550175,1779099289.225549936,1779099289.225549936,0.000000000,-0.008662528,0.005114605,-0.005126256,1
1779099289.275550127,1779099289.275550127,1779099289.275550127,0.000000000,-0.008175213,-0.001348162,-0.004169611,1
1779099289.325516939,1779099289.325516939,1779099289.325516939,0.000000000,-0.005305756,0.001774677,-0.004765335,1
1779099289.375549555,1779099289.375549555,1779099289.375549555,0.000000000,-0.008015351,-0.004752431,-0.003550175,1
1779099289.425529718,1779099289.425529480,1779099289.425529480,0.000000000,-0.010022300,0.001317680,-0.003742208,1
1779099289.475512028,1779099289.475512028,1779099289.475512028,0.000000000,-0.008400792,0.001887716,-0.004042552,1
1779099289.525506496,1779099289.525506496,1779099289.525506735,0.000000238,-0.008056577,0.004420274,-0.004846905,1
1779099289.575518370,1779099289.575518608,1779099289.575518608,0.000000000,-0.007442194,0.003907285,-0.003723553,1
1779099289.625494480,1779099289.625494480,1779099289.625494480,0.000000000,-0.012136211,-0.003072697,-0.003169205,1
1779099289.675513029,1779099289.675513029,1779099289.675513029,0.000000000,-0.009764193,0.002846573,-0.003719692,1
1779099289.725483418,1779099289.725483418,1779099289.725483418,0.000000000,-0.009711165,-0.005668352,-0.003532914,1
1779099289.775482178,1779099289.775482178,1779099289.775481939,-0.000000238,-0.009161785,0.000734277,-0.002982316,1
1779099289.825489998,1779099289.825489998,1779099289.825489998,0.000000000,-0.006690989,0.009581670,-0.004795819,1
1779099289.875537157,1779099289.875537395,1779099289.875537157,-0.000000238,-0.007212407,-0.000778032,-0.003995004,1
1779099289.925538301,1779099289.925538301,1779099289.925538301,0.000000000,-0.006266351,0.002622692,-0.004615530,1
1779099289.975533009,1779099289.975533009,1779099289.975533009,0.000000000,-0.008427348,-0.001217711,-0.003222962,1
1779099290.025519848,1779099290.025519848,1779099290.025519848,0.000000000,-0.009288796,-0.000967755,-0.003724973,1
1779099290.075505972,1779099290.075505972,1779099290.075505972,0.000000000,-0.006760705,0.006844125,-0.004162332,1
1779099290.125526190,1779099290.125526190,1779099290.125526190,0.000000000,-0.007303635,0.001747749,-0.005315350,1
1779099290.175659180,1779099290.175659418,1779099290.175659418,0.000000000,-0.013175207,-0.000142403,-0.004107122,1
1779099290.225509405,1779099290.225509405,1779099290.225509405,0.000000000,-0.010276305,0.000857614,-0.003496551,1
1779099290.275508165,1779099290.275508165,1779099290.275508165,0.000000000,-0.011615144,0.004782640,-0.003229112,1
1779099290.325531721,1779099290.325531721,1779099290.325531721,0.000000000,-0.009542713,-0.004381124,-0.003692677,1
1779099290.375506639,1779099290.375506639,1779099290.375506639,0.000000000,-0.006804623,0.005765954,-0.004217647,1
1779099290.425517082,1779099290.425516844,1779099290.425516844,0.000000000,-0.008333227,-0.000740272,-0.004147616,1
1779099290.475529909,1779099290.475529909,1779099290.475529909,0.000000000,-0.007192204,0.001865032,-0.003887955,1
1779099290.525497437,1779099290.525497198,1779099290.525497198,0.000000000,-0.009711325,-0.002283899,-0.003012233,1
1779099290.575497866,1779099290.575498104,1779099290.575498104,0.000000000,-0.011531970,-0.002917325,-0.003288456,1
1779099290.625501156,1779099290.625501156,1779099290.625501156,0.000000000,-0.006934916,0.005679088,-0.004392000,1
1779099290.675537109,1779099290.675537109,1779099290.675537109,0.000000000,-0.007016125,0.001495620,-0.004706319,1
1779099290.725507498,1779099290.725507498,1779099290.725507498,0.000000000,-0.010020692,0.000566927,-0.003460021,1
1779099290.775506735,1779099290.775506735,1779099290.775506735,0.000000000,-0.007912021,-0.001070757,-0.003586350,1
1779099290.825516224,1779099290.825516224,1779099290.825516224,0.000000000,-0.007663722,0.004159671,-0.004429311,1
1779099290.875510693,1779099290.875510693,1779099290.875510931,0.000000238,-0.009872191,-0.000220047,-0.002844018,1
1779099290.925506592,1779099290.925506592,1779099290.925506592,0.000000000,-0.009730346,0.002508917,-0.003680791,1
1779099290.975511074,1779099290.975511074,1779099290.975511074,0.000000000,-0.010141914,-0.002419793,-0.003657921,1
1779099291.025527954,1779099291.025528193,1779099291.025528193,0.000000000,-0.008062418,0.001678065,-0.004912853,1
1779099291.075527668,1779099291.075527906,1779099291.075527668,-0.000000238,-0.010033201,-0.003568744,-0.002701780,1
1779099291.125504732,1779099291.125504732,1779099291.125504732,0.000000000,-0.014099760,0.002538749,-0.002930148,1
1779099291.175537109,1779099291.175537109,1779099291.175537348,0.000000238,-0.010586732,0.008094565,-0.005409148,1
1779099291.225502014,1779099291.225502014,1779099291.225502014,0.000000000,-0.008581837,-0.003012306,-0.004195132,1
1779099291.275495052,1779099291.275495291,1779099291.275495291,0.000000000,-0.008869452,0.002919683,-0.005294290,1
1779099291.325481176,1779099291.325481176,1779099291.325481176,0.000000000,-0.006374014,-0.003456677,-0.003843688,1
1779099291.375486612,1779099291.375486612,1779099291.375486612,0.000000000,-0.007172789,0.004271433,-0.002054854,1
1779099291.425559521,1779099291.425559282,1779099291.425559521,0.000000238,0.019410427,0.000062519,-0.001562231,1
1779099291.475511789,1779099291.475511789,1779099291.475512028,0.000000238,0.032156358,0.003775788,0.000478267,1
1779099291.525487900,1779099291.525487900,1779099291.525487900,0.000000000,0.057346180,0.002774188,0.002808934,1
1779099291.575482368,1779099291.575482368,1779099291.575482368,0.000000000,0.089227326,0.001986681,0.003308198,1
1779099291.625521660,1779099291.625521660,1779099291.625521660,0.000000000,0.128555308,-0.003292591,0.006392967,1
1779099291.675523520,1779099291.675523520,1779099291.675523520,0.000000000,0.155491340,0.003984698,0.008676626,1
1779099291.725526810,1779099291.725526810,1779099291.725526810,0.000000000,0.198859410,-0.003756870,0.013601283,1
1779099291.775495052,1779099291.775495052,1779099291.775495052,0.000000000,0.229140709,0.003792201,0.013656053,1
1779099291.825522423,1779099291.825522661,1779099291.825522661,0.000000000,8.297372306,2.837589697,-2.942452883,1
1779099291.875494003,1779099291.875493765,1779099291.875493765,0.000000000,8.251379118,2.842480035,-2.943809704,1
1779099291.925508976,1779099291.925508738,1779099291.925508738,0.000000000,8.205710860,2.836585408,-2.945352132,1
1779099291.975498676,1779099291.975498676,1779099291.975498676,0.000000000,8.170226013,2.830376772,-2.945806667,1
1779099292.025525093,1779099292.025525093,1779099292.025525093,0.000000000,8.133771219,2.825413462,-2.948955194,1
1779099292.075537682,1779099292.075537682,1779099292.075537682,0.000000000,8.071659420,2.812008405,-2.952462198,1
1779099292.125530720,1779099292.125530720,1779099292.125530720,0.000000000,8.034658282,2.807568102,-2.961681382,1
1779099292.175532341,1779099292.175532103,1779099292.175532103,0.000000000,8.006386555,2.800310823,-2.964479721,1
1779099292.225533009,1779099292.225533009,1779099292.225533009,0.000000000,7.917895399,2.807682959,-2.970920895,1
1779099292.275538683,1779099292.275538683,1779099292.275538683,0.000000000,7.897077096,2.796970905,-2.976492890,1
1779099292.325535297,1779099292.325535059,1779099292.325535059,0.000000000,7.836539037,2.792418254,-2.986640780,1
1779099292.375537157,1779099292.375537157,1779099292.375537157,0.000000000,7.811332097,2.794779873,-2.990033260,1
1779099292.425537109,1779099292.425537109,1779099292.425537109,0.000000000,7.738225045,2.774537132,-3.006305586,1
1779099292.475533247,1779099292.475533247,1779099292.475533247,0.000000000,7.670501868,2.778202887,-3.010962633,1
1779099292.525531292,1779099292.525531292,1779099292.525531292,0.000000000,7.641704489,2.782278287,-3.026042239,1
1779099292.575531960,1779099292.575532198,1779099292.575532198,0.000000000,7.590346501,2.788190698,-3.031175813,1
1779099292.625552893,1779099292.625552893,1779099292.625552893,0.000000000,7.535127025,2.785554422,-3.050323427,1
1779099292.675547600,1779099292.675547600,1779099292.675547838,0.000000238,7.478437070,2.774041963,-3.058965086,1
1779099292.725542307,1779099292.725542545,1779099292.725542545,0.000000000,7.462631339,2.786967227,-3.072573651,1
1779099292.775559187,1779099292.775559187,1779099292.775559187,0.000000000,7.404938285,2.794366824,-3.117431577,1
1779099292.825534105,1779099292.825534105,1779099292.825534105,0.000000000,7.358352158,2.797206426,-3.119906646,1
1779099292.875545502,1779099292.875545502,1779099292.875545502,0.000000000,7.314225436,2.802863259,-3.135929732,1
1779099292.925524235,1779099292.925523996,1779099292.925524235,0.000000238,7.274527539,2.809414492,3.130822883,1
1779099293.000549555,1779099292.975571156,1779099293.000549555,0.024978399,7.212509340,2.818796034,3.114636344,1
1779099293.025537252,1779099293.025537252,1779099293.025537252,0.000000000,7.188606564,2.825037766,3.107746351,1
1779099293.075536966,1779099293.075536966,1779099293.075536966,0.000000000,7.120430938,2.827598613,3.090201466,1
1779099293.125535727,1779099293.125535727,1779099293.125535965,0.000000238,7.072990065,2.854037221,3.075072266,1
1779099293.175534487,1779099293.175534487,1779099293.175534487,0.000000000,7.048025262,2.851539767,3.065640947,1
1779099293.225523233,1779099293.225523233,1779099293.225523233,0.000000000,7.001627261,2.848701845,3.046568690,1
1779099293.275542021,1779099293.275542021,1779099293.275542021,0.000000000,6.945677078,2.864350789,3.029481089,1
1779099293.325524330,1779099293.325524330,1779099293.325524330,0.000000000,6.915625540,2.884271112,3.013711444,1
1779099293.375529528,1779099293.375529528,1779099293.375529528,0.000000000,6.864008480,2.900004285,2.996863529,1
1779099293.425536156,1779099293.425536156,1779099293.425536156,0.000000000,6.804429677,2.911392792,2.980264316,1
1779099293.475511312,1779099293.475511312,1779099293.475511312,0.000000000,6.817063128,2.920282987,2.964664242,1
1779099293.525556564,1779099293.525556564,1779099293.525556564,0.000000000,6.704792264,2.942707140,2.937461362,1
1779099293.575536013,1779099293.575536013,1779099293.575536013,0.000000000,6.689231742,2.956411802,2.929875691,1
1779099293.625527143,1779099293.625526905,1779099293.625527143,0.000000238,6.696196158,2.971253197,2.915633592,1
1779099293.675583124,1779099293.675583124,1779099293.675583124,0.000000000,6.599342999,2.993092239,2.899453913,1
1779099293.725494862,1779099293.725494623,1779099293.725494623,0.000000000,6.556546904,3.006344665,2.881179979,1
1779099293.775574923,1779099293.775575161,1779099293.775575161,0.000000000,6.549170612,3.031555834,2.865345394,1
1779099293.825536728,1779099293.825536728,1779099293.825536728,0.000000000,6.454595826,3.044139496,2.849711235,1
1779099293.875560045,1779099293.875559807,1779099293.875560045,0.000000238,6.442166739,3.062205383,2.832971807,1
1779099293.925594091,1779099293.925594091,1779099293.925594091,0.000000000,6.392100513,3.090140859,2.828389198,1
1779099293.975511551,1779099293.975511312,1779099293.975511551,0.000000238,6.335420599,3.093060479,2.816969687,1
1779099294.025569201,1779099294.025569201,1779099294.025569439,0.000000238,6.325854024,3.119188433,2.808711344,1
1779099294.075553894,1779099294.075553894,1779099294.075553894,0.000000000,6.272097087,3.135143485,2.801268189,1
1779099294.125585318,1779099294.125585318,1779099294.125585318,0.000000000,6.229020276,3.142483606,2.793867711,1
1779099294.175547361,1779099294.175547361,1779099294.175547361,0.000000000,6.193346119,3.169507038,2.787428535,1
1779099294.225566626,1779099294.225566864,1779099294.225566864,0.000000000,6.139038391,3.188421481,2.779555762,1
1779099294.275566816,1779099294.275566816,1779099294.275566816,0.000000000,6.108496882,3.209847829,2.774180598,1
1779099294.325524807,1779099294.325524807,1779099294.325524807,0.000000000,6.066044311,3.228248798,2.767836940,1
1779099294.375521183,1779099294.375521183,1779099294.375521183,0.000000000,6.028149570,3.245276417,2.761323175,1
1779099294.425547361,1779099294.425547123,1779099294.425547123,0.000000000,5.972993058,3.266109130,2.757099827,1
