elapsed_wall,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw
0.8873539680000704,1779099286.525465,map,5.4509737311416295e-06,6.361353890418116e-06,0.0,0.0,0.0,-9.17612462268495e-05,0.9999999957899369,-0.0001835224927112461
0.9090761850000035,1779099286.5504878,map,-0.009857432731194013,0.006645610182176971,0.0,0.0,0.0,-0.0013758767046540968,0.9999990534811989,-0.0027517542775039685
0.9523662760000207,1779099286.6004615,map,-0.009986628854419068,0.002227577458109926,0.0,0.0,0.0,-0.0013304093279085088,0.9999991150051185,-0.002660819440754259
0.9838392999999996,1779099286.6254852,map,-0.015924890874736163,0.016541160171166084,0.0,0.0,0.0,-0.0017461150971436277,0.9999984755398718,-0.0034922319688769003
1.0358255959999951,1779099286.675466,map,-0.01962295752650106,0.003812971333178417,0.0,0.0,0.0,-0.0010264530286238805,0.9999994731969513,-0.002052906417740227
1.0893267510000442,1779099286.7254584,map,-0.011897346932999856,0.0015855611134815448,0.0,0.0,0.0,-0.0012695017350416822,0.9999991941823477,-0.0025390041520748563
1.1321200700001555,1779099286.7755005,map,-0.013343638138371723,0.01160001334291769,0.0,0.0,0.0,-0.0025358081059819932,0.9999967848334562,-0.005071621647334566
1.1536835220001649,1779099286.8004622,map,-0.013485484942772201,-0.0012777539308438382,0.0,0.0,0.0,-0.001604179216855093,0.9999987133036924,-0.003208359809771878
1.185140367000031,1779099286.8254602,map,-0.01584621783484901,-0.0008159283522668338,0.0,0.0,0.0,-0.0014924328077543531,0.9999988863215371,-0.0029848667235693837
1.237822233000088,1779099286.8754556,map,-0.010143560644481523,-0.004836240765853072,0.0,0.0,0.0,-0.0008814657216600288,0.9999996115090154,-0.0017629316716144174
1.2594603410000218,1779099286.9004564,map,-0.011467163440647906,0.005898616836277085,0.0,0.0,0.0,-0.001053528529379929,0.9999994450386649,-0.002107057448538344
1.3013169939999898,1779099286.9504602,map,-0.012267027957816187,0.02025833573406924,0.0,0.0,0.0,-0.0016230636757956162,0.9999986828312847,-0.0032461287768244477
