now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099334.925459623,1779099334.925459862,1779099334.925459862,0.000000000,10.085890100,5.069520934,1.338312924,1
1779099334.975473881,1779099334.975473881,1779099334.975473881,0.000000000,10.089866069,5.084731508,1.370486727,1
1779099335.025461197,1779099335.025461197,1779099335.025461197,0.000000000,10.077562525,5.124248603,1.381531376,1
1779099335.075485229,1779099335.075484991,1779099335.075484991,0.000000000,10.087081862,5.188325081,1.412243780,1
1779099335.125550508,1779099335.125550508,1779099335.125550508,0.000000000,10.089464861,5.202357231,1.446931125,1
1779099335.175529003,1779099335.175529003,1779099335.175529003,0.000000000,10.095624066,5.242926990,1.458383572,1
1779099335.225549459,1779099335.225549459,1779099335.225549459,0.000000000,10.088314053,5.314729622,1.480616586,1
1779099335.275529623,1779099335.275529861,1779099335.275529861,0.000000000,10.083397820,5.360367476,1.492081507,1
1779099335.325520754,1779099335.325520515,1779099335.325520515,0.000000000,10.084549723,5.407396330,1.527071566,1
1779099335.375462294,1779099335.375462294,1779099335.375462294,0.000000000,10.086075711,5.447918232,1.539825521,1
1779099335.425469875,1779099335.425470114,1779099335.425470114,0.000000000,10.063187194,5.461247033,1.572565223,1
1779099335.450460911,1779099335.450460911,1779099335.450460911,0.000000000,10.065209315,5.516660419,1.583056562,1
1779099335.525529385,1779099335.525529385,1779099335.525529385,0.000000000,10.065302191,5.587335487,1.607348014,1
1779099335.575495005,1779099335.575495005,1779099335.575495005,0.000000000,10.048910806,5.612372321,1.669278019,1
1779099335.625483751,1779099335.625483990,1779099335.625483990,0.000000000,10.027930266,5.652179022,1.679593089,1
1779099335.675490856,1779099335.675490856,1779099335.675490856,0.000000000,10.013381930,5.705645423,1.698533675,1
1779099335.725486517,1779099335.725486517,1779099335.725486517,0.000000000,10.012806350,5.766556378,1.718322925,1
1779099335.775486946,1779099335.775486946,1779099335.775486946,0.000000000,10.000500676,5.795867000,1.734526753,1
1779099335.825487375,1779099335.825487375,1779099335.825487375,0.000000000,9.981230738,5.846384830,1.748720212,1
1779099335.875483274,1779099335.875483513,1779099335.875483513,0.000000000,9.980082376,5.907807816,1.765444800,1
1779099335.900500298,1779099335.900500298,1779099335.900500298,0.000000000,9.967313137,5.903300173,1.772583469,1
1779099335.975487709,1779099335.975487709,1779099335.975487709,0.000000000,9.944895878,6.034500246,1.789978998,1
1779099336.025487423,1779099336.025487423,1779099336.025487423,0.000000000,9.937278080,6.067849974,1.803844034,1
1779099336.075481176,1779099336.075481176,1779099336.075481176,0.000000000,9.917491240,6.124084220,1.814930140,1
1779099336.125502348,1779099336.125502586,1779099336.125502586,0.000000000,9.899670839,6.197881447,1.827589834,1
1779099336.175517082,1779099336.175517321,1779099336.175517321,0.000000000,9.880424798,6.246161064,1.835763958,1
