wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099288.700543165,1,1779099288.700542927,1779099288.622865915,1779099288.622865915,1779099288.652892351,1,1779099288.622865915,1779099288.611521006,1779099288.631585121,1779099288.631585121,0,0,1779099288.700542927,1779099288.631585121,,1779099288.631585121,1,0,1779099288.700543165,-0.012179102,0.005234518,-0.003515843,1.000000000
1779099288.750539541,1,1779099288.750539541,1779099288.642925978,1779099288.642925978,1779099288.692895889,1,1779099288.642925978,1779099288.631585121,1779099288.651453733,1779099288.671638966,0,0,1779099288.750539541,1779099288.671638966,,1779099288.671638966,1,0,1779099288.750539303,-0.009622732,-0.001414240,-0.003332673,1.000000000
1779099288.825547457,1,1779099288.825547457,1779099288.722952127,1779099288.722952127,1779099288.762902975,1,1779099288.722952127,1779099288.711525202,1779099288.731499672,1779099288.751585722,0,0,1779099288.825547457,1779099288.751585722,,1779099288.751585722,1,0,1779099288.825547457,-0.013269241,0.001518697,-0.002611413,1.000000000
1779099288.850533724,1,1779099288.850533724,1779099288.752904415,1779099288.752904415,1779099288.792905807,1,1779099288.752904415,1779099288.751585722,1779099288.771768570,1779099288.771768570,0,0,1779099288.850533724,1779099288.771768570,,1779099288.771768570,1,0,1779099288.850533485,-0.016795487,0.006374318,-0.003015876,1.000000000
1779099288.900540590,1,1779099288.900540590,1779099288.792890549,1779099288.792890549,1779099288.842910528,1,1779099288.792890549,1779099288.791694880,1779099288.811579227,1779099288.811579227,0,0,1779099288.900540590,1779099288.811579227,,1779099288.811579227,1,0,1779099288.900540590,-0.010858503,-0.000249541,-0.003651920,1.000000000
1779099288.975468397,1,1779099288.975468397,1779099288.902968884,1779099288.902968884,1779099288.922908068,1,1779099288.902968884,1779099288.891625404,1779099288.911542892,1779099288.911542892,0,0,1779099288.975468397,1779099288.911542892,,1779099288.911542892,1,0,1779099288.975468397,-0.012367205,0.000939116,-0.003093329,1.000000000
1779099289.025468111,1,1779099289.025468111,1779099288.942884207,1779099288.942884207,1779099288.962911844,1,1779099288.942884207,1779099288.931575775,1779099288.951569557,1779099288.951569557,0,0,1779099289.025468111,1779099288.951569557,,1779099288.951569557,1,0,1779099289.025468111,-0.011277429,0.007390136,-0.003177648,1.000000000
1779099289.050473690,1,1779099289.050473452,1779099288.942884207,1779099288.942884207,1779099288.992914915,1,1779099288.942884207,1779099288.931575775,1779099288.951569557,1779099288.971574068,0,0,1779099289.050473452,1779099288.971574068,,1779099288.971574068,1,0,1779099289.050473690,-0.011273519,0.008620794,-0.003222858,1.000000000
1779099289.100563526,1,1779099289.100563526,1779099289.022904396,1779099289.022904396,1779099289.042909384,1,1779099289.022904396,1779099289.011578560,1779099289.031612635,1779099289.031612635,0,0,1779099289.100563526,1779099289.031612635,,1779099289.031612635,1,0,1779099289.100563288,-0.010781514,-0.000299762,-0.002469693,1.000000000
1779099289.175471306,1,1779099289.175471306,1779099289.072982550,1779099289.072982550,1779099289.112915993,1,1779099289.072982550,1779099289.071673632,1779099289.091815710,1779099289.091815710,0,0,1779099289.175471306,1779099289.091815710,,1779099289.091815710,1,0,1779099289.175471306,-0.010863759,0.000273037,-0.003237770,1.000000000
