now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099306.400451660,1779099306.400451660,1779099306.400451660,0.000000000,-1.616417091,2.654540125,-2.485755393,1
1779099306.450470209,1779099306.450470209,1779099306.450470209,0.000000000,-1.604177145,2.649775996,-2.487117011,1
1779099306.500519991,1779099306.500519753,1779099306.500519753,0.000000000,-1.612847195,2.673066085,-2.487825221,1
1779099306.550523043,1779099306.550523043,1779099306.550523043,0.000000000,-1.602824432,2.663457197,-2.488023237,1
1779099306.600518942,1779099306.600518942,1779099306.600518942,0.000000000,-1.602745618,2.666832175,-2.488149118,1
1779099306.650461912,1779099306.650461912,1779099306.650462151,0.000000238,-1.602251340,2.670469880,-2.489006398,1
1779099306.700508118,1779099306.700508356,1779099306.700508356,0.000000000,-1.599486090,2.662332665,-2.488589312,1
1779099306.750505447,1779099306.750505447,1779099306.750505447,0.000000000,-1.606400617,2.671162092,-2.488547535,1
1779099306.825453997,1779099306.825453997,1779099306.825453997,0.000000000,-1.605180864,2.668760326,-2.488875686,1
1779099306.850456238,1779099306.850456238,1779099306.850456238,0.000000000,-1.605354270,2.668987148,-2.488825975,1
1779099306.900454044,1779099306.900454283,1779099306.900454283,0.000000000,-1.603815165,2.666176647,-2.488637873,1
1779099306.950454235,1779099306.950454235,1779099306.950454235,0.000000000,-1.601754227,2.660915694,-2.488110865,1
1779099307.000452280,1779099307.000452280,1779099307.000452280,0.000000000,-1.606871055,2.670146641,-2.489122575,1
1779099307.050457954,1779099307.050457716,1779099307.050457716,0.000000000,-1.602680090,2.665429668,-2.488995936,1
1779099307.100449800,1779099307.100449800,1779099307.100449800,0.000000000,-1.608639264,2.668304141,-2.488116408,1
1779099307.150454521,1779099307.150454521,1779099307.150454521,0.000000000,-1.605805017,2.663264430,-2.487544031,1
1779099307.200466871,1779099307.200466871,1779099307.200466871,0.000000000,-1.612064831,2.648801866,-2.484540741,1
1779099307.250549316,1779099307.250549078,1779099307.250549078,0.000000000,-1.619567668,2.643014737,-2.479922373,1
1779099307.300465584,1779099307.300465584,1779099307.300465822,0.000000238,-1.646375103,2.629092022,-2.471804409,1
1779099307.350580215,1779099307.350580215,1779099307.350580215,0.000000000,-1.649041653,2.607118398,-2.467941766,1
1779099307.400463581,1779099307.400463581,1779099307.400463581,0.000000000,-1.665921020,2.600641106,-2.453127286,1
1779099307.450463295,1779099307.450463057,1779099307.450463057,0.000000000,-1.672192675,2.588155248,-2.448460440,1
1779099307.500468731,1779099307.500468493,1779099307.500468731,0.000000238,-1.691143809,2.572406374,-2.436062135,1
1779099307.550465345,1779099307.550465107,1779099307.550465107,0.000000000,-1.699378188,2.553349481,-2.431184165,1
1779099307.600462198,1779099307.600462198,1779099307.600461960,-0.000000238,-1.718330954,2.541187837,-2.417388217,1
1779099307.650567532,1779099307.650567293,1779099307.650567293,0.000000000,-1.726939569,2.522938824,-2.404189624,1
1779099307.700459719,1779099307.700459957,1779099307.700459957,0.000000000,-1.739567177,2.503645179,-2.383644159,1
1779099307.750555038,1779099307.750555277,1779099307.750555038,-0.000000238,-1.753085077,2.493201467,-2.355047155,1
1779099307.800459623,1779099307.800459385,1779099307.800459385,0.000000000,-1.765590644,2.478728507,-2.352065401,1
1779099307.850544453,1779099307.850544214,1779099307.850544214,0.000000000,-1.774185438,2.453844442,-2.333495834,1
1779099307.900459766,1779099307.900459766,1779099307.900459766,0.000000000,-1.798716520,2.415296677,-2.314708240,1
1779099307.950457096,1779099307.950457096,1779099307.950457096,0.000000000,-1.801918221,2.415994288,-2.299180173,1
1779099308.000461578,1779099308.000461340,1779099308.000461340,0.000000000,-1.833846510,2.394906965,-2.291292373,1
1779099308.050464153,1779099308.050464392,1779099308.050464392,0.000000000,-1.825268769,2.354028511,-2.271279974,1
1779099308.100469351,1779099308.100469351,1779099308.100469351,0.000000000,-1.825447751,2.350663919,-2.253786878,1
1779099308.150469065,1779099308.150469065,1779099308.150469065,0.000000000,-1.854901562,2.330455082,-2.243236183,1
