elapsed_time,service,ok,mapping_2d_local_trajectory_builder_latency,mapping_2d_local_trajectory_builder_real_time_ratio,mapping_2d_local_trajectory_builder_cpu_real_time_ratio,mapping_global_trajectory_builder_local_slam_results[type=MatchingResult],mapping_global_trajectory_builder_local_slam_results[type=InsertionResult],mapping_2d_pose_graph_work_queue_delay,mapping_2d_pose_graph_work_queue_size
2.3430002329405397e-06,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5000806219995866,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0002172389995394,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.500292138000077,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.000365936999515,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.500440833000539,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.000572258999455,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.500649453000733,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0007278630000656,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.500804416000392,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.000849284999276,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.500918515999729,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.000988559999314,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.501116220999393,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.001184762000776,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.501252955999007,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.001321357000052,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.501393660000758,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.001463041000534,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.501588381999682,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.001659396999457,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.501781486000255,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.001950391999344,/read_metrics,0,,,,,,,
11.50202174200058,/read_metrics,0,,,,,,,
12.002091767999445,/read_metrics,0,,,,,,,
12.502214632999312,/read_metrics,0,,,,,,,
13.002333647000341,/read_metrics,0,,,,,,,
13.502402750000329,/read_metrics,0,,,,,,,
