match_id,match_type,min_score,accepted,final_best_score,candidate_count,score_min,score_max,score_mean,score_stddev,score_p50,score_p90,score_p95,score_p99,top1,top2,top3,top1_top2_margin,top1_top3_margin,near_top_0p01,near_top_0p02,near_top_0p05
19,full_submap,0.57999998331069946,1,0.81644290685653687,32708,0.10000002384185791,0.89999997615814209,0.40187234687473694,0.28971946241063246,0.3273957371711731,0.8615906834602356,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2144,2649,3534
20,full_submap,0.57999998331069946,0,0.57999998331069946,40244,0.10000002384185791,0.89999997615814209,0.31667351680099165,0.26915012380771147,0.17138087749481201,0.8056495189666748,0.87926965951919556,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1556,1983,3257
21,full_submap,0.57999998331069946,1,0.82836008071899414,26734,0.10000002384185791,0.89999997615814209,0.42314251301708561,0.29508135237759503,0.37093192338943481,0.85862815380096436,0.89592272043228149,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1502,1945,3031
22,full_submap,0.57999998331069946,0,0.57999998331069946,16822,0.10000002384185791,0.89999997615814209,0.50109750999910851,0.30111441087237001,0.49047619104385376,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2313,2805,3613
23,full_submap,0.57999998331069946,0,0.57999998331069946,35041,0.10000002384185791,0.89999997615814209,0.3353305626668559,0.28444431977694634,0.1861615777015686,0.86026978492736816,0.89998739957809448,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2652,2913,3764
24,full_submap,0.57999998331069946,1,0.83773142099380493,29336,0.10000002384185791,0.89999997615814209,0.40363738262039955,0.29142317597644396,0.3252602219581604,0.85949361324310303,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1875,2112,3249
25,full_submap,0.57999998331069946,0,0.57999998331069946,17636,0.10000002384185791,0.89999997615814209,0.50099109698371713,0.29245003340004827,0.49126818776130676,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2754,3087,3776
26,full_submap,0.57999998331069946,1,0.85081928968429565,21439,0.10000002384185791,0.89999997615814209,0.45174239021456836,0.27703514345315527,0.42199170589447021,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2923,3076,3336
27,full_submap,0.57999998331069946,0,0.57999998331069946,30924,0.10000002384185791,0.89999997615814209,0.39743749944384998,0.27365729849573478,0.35242551565170288,0.81861656904220581,0.87128293514251709,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1196,1347,1968
28,full_submap,0.57999998331069946,0,0.57999998331069946,23979,0.10000002384185791,0.89999997615814209,0.4345734417068759,0.26749879592436626,0.41558930277824402,0.84391134977340698,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1736,1856,2274
29,full_submap,0.57999998331069946,1,0.86941987276077271,31484,0.10000002384185791,0.89999997615814209,0.38287256134638692,0.27290805666413182,0.3215184211730957,0.85294115543365479,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2410,2656,3226
30,full_submap,0.57999998331069946,0,0.57999998331069946,41798,0.10000002384185791,0.89999997615814209,0.36421320254617806,0.27511817821529633,0.26498079299926758,0.83402055501937866,0.87562423944473267,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1400,1877,3631
31,full_submap,0.57999998331069946,0,0.57999998331069946,60370,0.10000002384185791,0.89999997615814209,0.295921184739392,0.24558128928228978,0.14444446563720703,0.73283219337463379,0.82499998807907104,0.86608928442001343,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,313,509,1878
32,full_submap,0.57999998331069946,1,0.8670806884765625,32350,0.10000002384185791,0.89999997615814209,0.34811337402029974,0.24164792184275741,0.28181818127632141,0.74055939912796021,0.83076095581054688,0.85804188251495361,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,136,140,1217
33,full_submap,0.57999998331069946,0,0.57999998331069946,31200,0.10000002384185791,0.89999997615814209,0.37411463969148312,0.27191403032372341,0.30438950657844543,0.82540774345397949,0.86745756864547729,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,646,778,2384
34,full_submap,0.57999998331069946,0,0.57999998331069946,22764,0.10000002384185791,0.89999997615814209,0.37864440243394676,0.26090057928198362,0.32688748836517334,0.80446088314056396,0.86893200874328613,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,844,990,1476
35,full_submap,0.57999998331069946,0,0.57999998331069946,67619,0.10000002384185791,0.89999997615814209,0.30090996239001422,0.22256463584184541,0.22190073132514954,0.67909198999404907,0.74384379386901855,0.83797085285186768,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,63,84,443
36,full_submap,0.57999998331069946,0,0.57999998331069946,46063,0.10000002384185791,0.89999997615814209,0.36630345595015468,0.25057770275724051,0.30140265822410583,0.76211529970169067,0.83783680200576782,0.89304345846176147,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,525,713,1958
37,full_submap,0.57999998331069946,1,0.80054992437362671,68010,0.10000002384185791,0.89999997615814209,0.27610320593461168,0.22329122960776485,0.1694178581237793,0.65066105127334595,0.7678370475769043,0.8764268159866333,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,413,573,1347
38,full_submap,0.57999998331069946,0,0.57999998331069946,33542,0.10000002384185791,0.89999997615814209,0.41176973692204277,0.25642608153506213,0.36344307661056519,0.83042389154434204,0.87798160314559937,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1223,1608,2825
39,full_submap,0.57999998331069946,0,0.57999998331069946,28360,0.10000002384185791,0.89999997615814209,0.40147501316042394,0.25396406131675758,0.34847056865692139,0.78881353139877319,0.88370746374130249,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1291,1496,1985
40,full_submap,0.57999998331069946,1,0.8109392523765564,38493,0.10000002384185791,0.89999997615814209,0.31562701243733687,0.25981911354011183,0.20691898465156555,0.78679549694061279,0.8832167387008667,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1721,1963,2393
41,full_submap,0.57999998331069946,0,0.57999998331069946,43417,0.10000002384185791,0.89999997615814209,0.34023097190752571,0.27203586811222008,0.20795848965644836,0.80358093976974487,0.85759818553924561,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,880,1111,2921
42,full_submap,0.57999998331069946,0,0.57999998331069946,66917,0.10000002384185791,0.89999997615814209,0.30915277351404241,0.25150595699920641,0.16775552928447723,0.76443147659301758,0.82302802801132202,0.8588823676109314,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,74,362,781
43,full_submap,0.57999998331069946,1,0.82774972915649414,16134,0.10000002384185791,0.89999997615814209,0.45506964558122459,0.30214056646434118,0.42379084229469299,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2536,2653,3059
44,full_submap,0.57999998331069946,0,0.57999998331069946,48062,0.10000002384185791,0.89999997615814209,0.33881957868249679,0.23476217308016947,0.28159171342849731,0.69557094573974609,0.80603611469268799,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1011,1123,1549
45,full_submap,0.57999998331069946,1,0.81147682666778564,44903,0.10000002384185791,0.89999997615814209,0.35089195120915501,0.25629569004327812,0.26703178882598877,0.78362786769866943,0.8645319938659668,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1368,1643,2577
46,full_submap,0.57999998331069946,0,0.57999998331069946,33432,0.10000002384185791,0.89999997615814209,0.3825662413656134,0.27343366505867239,0.31668800115585327,0.84455442428588867,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2135,2379,3092
47,full_submap,0.57999998331069946,1,0.62521970272064209,62184,0.10000002384185791,0.89999997615814209,0.31803096763173327,0.25862549957658115,0.1669950932264328,0.78571426868438721,0.84776389598846436,0.89605903625488281,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,812,1241,2933
48,full_submap,0.57999998331069946,1,0.72037965059280396,99416,0.10000002384185791,0.89910358190536499,0.29052552495307943,0.25067804686135664,0.14761906862258911,0.77929031848907471,0.82698410749435425,0.85498279333114624,0.89910358190536499,0.89910358190536499,0.89910358190536499,0,0,74,82,2495
49,full_submap,0.57999998331069946,0,0.57999998331069946,43229,0.10000002384185791,0.89999997615814209,0.36659032932928126,0.25360921104739947,0.30800002813339233,0.77869802713394165,0.87883919477462769,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1884,2089,2901
50,full_submap,0.57999998331069946,1,0.58995532989501953,31059,0.10000002384185791,0.89999997615814209,0.39465534265540736,0.2790835975863421,0.32574257254600525,0.85643559694290161,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2380,2652,3224
51,full_submap,0.57999998331069946,1,0.77516204118728638,63272,0.10000002384185791,0.89999997615814209,0.32199608577578553,0.24149519854292298,0.23692099750041962,0.71782177686691284,0.82475239038467407,0.891349196434021,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,665,1288,2382
52,full_submap,0.57999998331069946,0,0.57999998331069946,42417,0.10000002384185791,0.89999997615814209,0.37714772151482001,0.27176852887429936,0.28731709718704224,0.80634146928787231,0.89152169227600098,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2167,2474,3413
53,full_submap,0.57999998331069946,0,0.57999998331069946,43953,0.10000002384185791,0.89999997615814209,0.36425998191809711,0.256209425132435,0.30124795436859131,0.79433780908584595,0.8763546347618103,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1833,2095,3107
54,full_submap,0.57999998331069946,0,0.57999998331069946,51326,0.10000002384185791,0.89999997615814209,0.33502832275346034,0.24647235736910741,0.22958935797214508,0.75904548168182373,0.81476134061813354,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1031,1142,1822
55,full_submap,0.57999998331069946,0,0.57999998331069946,66496,0.10000002384185791,0.891121506690979,0.31651049883609517,0.24026288188225242,0.2200000137090683,0.72542738914489746,0.80799996852874756,0.87599998712539673,0.891121506690979,0.89096462726593018,0.89096462726593018,0.00015687942504882812,0.00015687942504882812,275,973,2226
56,full_submap,0.57999998331069946,1,0.82031369209289551,43368,0.10000002384185791,0.89999997615814209,0.333977160942867,0.24725595458002309,0.23275071382522583,0.75619417428970337,0.81238090991973877,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,733,815,1611
57,full_submap,0.57999998331069946,0,0.57999998331069946,26958,0.10000002384185791,0.89999997615814209,0.41091777584350719,0.28695464809919108,0.34585365653038025,0.88829267024993896,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,2667,2844,3386
58,full_submap,0.57999998331069946,0,0.57999998331069946,57091,0.10000002384185791,0.89999997615814209,0.35099710625326869,0.26142078357702336,0.25451728701591492,0.79467785358428955,0.85568994283676147,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1152,1539,3012
59,local_window,0.64999997615814209,1,0.84215766191482544,65,0.88780659437179565,0.89739614725112915,0.89220303572141202,0.0023701166011413045,0.89264583587646484,0.8948177695274353,0.89658325910568237,0.89730721712112427,0.89739614725112915,0.89730721712112427,0.89716756343841553,8.8930130004882812e-05,0.00022858381271362305,65,65,65
60,local_window,0.64999997615814209,1,0.81313800811767578,63,0.87957751750946045,0.89351952075958252,0.88541499773661292,0.003293406291182317,0.88614273071289062,0.88895291090011597,0.8916056752204895,0.89314401149749756,0.89351952075958252,0.89314401149749756,0.89230823516845703,0.00037550926208496094,0.0012112855911254883,46,63,63
61,local_window,0.64999997615814209,1,0.81166023015975952,99,0.88121277093887329,0.8926958441734314,0.89087168616477885,0.0024983286581493325,0.89219921827316284,0.8926958441734314,0.8926958441734314,0.8926958441734314,0.8926958441734314,0.8926958441734314,0.8926958441734314,0,0,97,99,99
62,local_window,0.64999997615814209,1,0.78924280405044556,99,0.87300747632980347,0.88647353649139404,0.88528543469881771,0.0026274603363188836,0.88647353649139404,0.88647353649139404,0.88647353649139404,0.88647353649139404,0.88647353649139404,0.88647353649139404,0.88647353649139404,0,0,96,99,99
63,local_window,0.64999997615814209,1,0.73627012968063354,65,0.87442553043365479,0.89493381977081299,0.88336749443641072,0.0043560968252445501,0.88445311784744263,0.88832235336303711,0.89056497812271118,0.89285397529602051,0.89493381977081299,0.89285397529602051,0.89204061031341553,0.0020798444747924805,0.0028932094573974609,22,64,65
64,full_submap,0.57999998331069946,0,0.57999998331069946,49483,0.10000002384185791,0.89999997615814209,0.35293776152819112,0.27446859781728361,0.20292520523071289,0.80661433935165405,0.84508633613586426,0.88222217559814453,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,346,523,2268
65,local_window,0.64999997615814209,1,0.73676186800003052,61,0.88528382778167725,0.89787065982818604,0.89311054397801881,0.0030993385612326312,0.89426720142364502,0.89606893062591553,0.89708948135375977,0.89782023429870605,0.89787065982818604,0.89782023429870605,0.8974297046661377,5.0425529479980469e-05,0.00044095516204833984,54,61,61
66,local_window,0.64999997615814209,1,0.7194293737411499,97,0.88096725940704346,0.89176923036575317,0.8888213824980038,0.0029610489866154538,0.89019447565078735,0.89109259843826294,0.89136326313018799,0.89153552055358887,0.89176923036575317,0.89153552055358887,0.89142477512359619,0.00023370981216430664,0.00034445524215698242,92,97,97
67,local_window,0.64999997615814209,1,0.69081062078475952,63,0.87148368358612061,0.8937605619430542,0.88116880447145496,0.0046657371850712505,0.88210117816925049,0.88679540157318115,0.88965171575546265,0.89175879955291748,0.8937605619430542,0.89175879955291748,0.89050620794296265,0.0020017623901367188,0.0032543540000915527,11,57,63
68,local_window,0.64999997615814209,1,0.66327780485153198,69,0.87242811918258667,0.89122915267944336,0.88130386843197583,0.0043252278479573416,0.88253700733184814,0.88540440797805786,0.88899147510528564,0.89048701524734497,0.89122915267944336,0.89048701524734497,0.88964366912841797,0.00074213743209838867,0.0015854835510253906,44,69,69
69,local_window,0.64999997615814209,1,0.66120380163192749,95,0.88729286193847656,0.89590209722518921,0.89390324103204832,0.0023564245043772051,0.89513599872589111,0.89573186635971069,0.89581698179244995,0.89590209722518921,0.89590209722518921,0.89590209722518921,0.89590209722518921,0,0,95,95,95
70,full_submap,0.57999998331069946,1,0.76143783330917358,157815,0.10000002384185791,0.89999997615814209,0.25246063243954542,0.23860324684389078,0.11550389975309372,0.70155036449432373,0.82868212461471558,0.87256723642349243,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,160,1277,4260
71,local_window,0.64999997615814209,0,0.64999997615814209,63,0.87745732069015503,0.89558500051498413,0.88708604612047715,0.0043195932572084612,0.88866019248962402,0.89127266407012939,0.8935999870300293,0.8946152925491333,0.89558500051498413,0.8946152925491333,0.89452403783798218,0.00096970796585083008,0.0010609626770019531,45,63,63
72,local_window,0.64999997615814209,0,0.64999997615814209,69,0.86885476112365723,0.88970160484313965,0.87919826092927356,0.0049618653621694023,0.88076722621917725,0.88393855094909668,0.8869621753692627,0.88812160491943359,0.88970160484313965,0.88812160491943359,0.88762146234512329,0.0015799999237060547,0.0020801424980163574,42,67,69
73,local_window,0.64999997615814209,0,0.64999997615814209,69,0.8723711371421814,0.89120632410049438,0.88268936285074207,0.0047380281284482651,0.88415038585662842,0.88680946826934814,0.88914203643798828,0.8901333212852478,0.89120632410049438,0.8901333212852478,0.88918870687484741,0.001073002815246582,0.0020176172256469727,47,69,69
74,local_window,0.64999997615814209,0,0.64999997615814209,69,0.87076747417449951,0.88906437158584595,0.88057885135429492,0.0046259852781402253,0.88220721483230591,0.88500839471817017,0.88621842861175537,0.8879663348197937,0.88906437158584595,0.8879663348197937,0.88712596893310547,0.0010980367660522461,0.0019384026527404785,47,69,69
75,local_window,0.64999997615814209,0,0.64999997615814209,65,0.87556707859039307,0.89287185668945312,0.8857971182236305,0.0044819996131083145,0.88760614395141602,0.89002281427383423,0.89098727703094482,0.89248383045196533,0.89287185668945312,0.89248383045196533,0.89128655195236206,0.00038802623748779297,0.0015853047370910645,48,65,65
76,local_window,0.64999997615814209,0,0.64999997615814209,67,0.87277591228485107,0.89138114452362061,0.88289195654997188,0.004634523488338739,0.88495719432830811,0.88756585121154785,0.88969182968139648,0.89107084274291992,0.89138114452362061,0.89107084274291992,0.89009404182434082,0.00031030178070068359,0.0012871026992797852,46,67,67
77,full_submap,0.57999998331069946,1,0.58214712142944336,58704,0.10000002384185791,0.89999997615814209,0.30951640636498468,0.25583568932389184,0.17435963451862335,0.78368794918060303,0.83795571327209473,0.88504791259765625,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,505,696,2262
78,local_window,0.64999997615814209,0,0.64999997615814209,67,0.87434893846511841,0.89214551448822021,0.8841737072859237,0.0045197651488988197,0.88610804080963135,0.8879249095916748,0.88996750116348267,0.89187467098236084,0.89214551448822021,0.89187467098236084,0.89088159799575806,0.000270843505859375,0.0012639164924621582,47,67,67
79,local_window,0.64999997615814209,0,0.64999997615814209,67,0.87316906452178955,0.89200389385223389,0.88374467928018141,0.0047928394255610752,0.88572943210601807,0.88785862922668457,0.88999921083450317,0.89100724458694458,0.89200389385223389,0.89100724458694458,0.890350341796875,0.00099664926528930664,0.0016535520553588867,46,67,67
80,local_window,0.64999997615814209,0,0.64999997615814209,63,0.87518006563186646,0.89470446109771729,0.88588443067338729,0.0048598764034258239,0.88772904872894287,0.89003193378448486,0.89118891954421997,0.89338058233261108,0.89470446109771729,0.89338058233261108,0.89247947931289673,0.0013238787651062012,0.0022249817848205566,42,63,63
81,local_window,0.64999997615814209,0,0.64999997615814209,63,0.8764415979385376,0.89523041248321533,0.88733057370261537,0.0046909791064417023,0.88903695344924927,0.89143329858779907,0.89232468605041504,0.89455896615982056,0.89523041248321533,0.89455896615982056,0.89357495307922363,0.00067144632339477539,0.0016554594039916992,46,63,63
82,local_window,0.64999997615814209,0,0.64999997615814209,63,0.87581932544708252,0.89363479614257812,0.88652455712121625,0.0047126679236804631,0.88861751556396484,0.89065617322921753,0.89133566617965698,0.89297795295715332,0.89363479614257812,0.89297795295715332,0.89255887269973755,0.00065684318542480469,0.0010759234428405762,46,63,63
83,full_submap,0.57999998331069946,0,0.57999998331069946,47307,0.10000002384185791,0.89999997615814209,0.35643267231038628,0.27618493169221975,0.20332103967666626,0.82005202770233154,0.85867154598236084,0.89909696578979492,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,747,1112,2925
84,local_window,0.64999997615814209,0,0.64999997615814209,61,0.87481933832168579,0.89418542385101318,0.88583745526485758,0.0048711764542047464,0.88791090250015259,0.89058816432952881,0.89154350757598877,0.89313572645187378,0.89418542385101318,0.89313572645187378,0.89186197519302368,0.0010496973991394043,0.002323448657989502,43,61,61
85,local_window,0.64999997615814209,0,0.64999997615814209,67,0.87489044666290283,0.89333617687225342,0.8854750750669792,0.0048276393969090585,0.8877829909324646,0.88970655202865601,0.89101183414459229,0.89198505878448486,0.89333617687225342,0.89198505878448486,0.89167588949203491,0.0013511180877685547,0.0016602873802185059,48,67,67
86,local_window,0.64999997615814209,0,0.64999997615814209,61,0.87843847274780273,0.89599567651748657,0.88951693792812159,0.0047983802672817051,0.89193433523178101,0.8935999870300293,0.89397644996643066,0.89499175548553467,0.89599567651748657,0.89499175548553467,0.89499175548553467,0.0010039210319519043,0.0010039210319519043,46,61,61
87,local_window,0.64999997615814209,0,0.64999997615814209,61,0.87466490268707275,0.89406400918960571,0.88606028087803579,0.0049779614899451777,0.88838762044906616,0.89043021202087402,0.89167153835296631,0.89302575588226318,0.89406400918960571,0.89302575588226318,0.89263075590133667,0.0010382533073425293,0.001433253288269043,43,61,61
88,full_submap,0.57999998331069946,1,0.72564530372619629,92217,0.10000002384185791,0.89999997615814209,0.26482082798288326,0.23130418870229291,0.14897730946540833,0.71192264556884766,0.79352515935897827,0.87187749147415161,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,436,790,1553
89,local_window,0.64999997615814209,0,0.64999997615814209,59,0.87745779752731323,0.89662140607833862,0.88824166180723807,0.004817271560194617,0.8903578519821167,0.89268332719802856,0.89407646656036377,0.89564508199691772,0.89662140607833862,0.89564508199691772,0.89471268653869629,0.00097632408142089844,0.001908719539642334,41,59,59
90,local_window,0.64999997615814209,0,0.64999997615814209,65,0.87464237213134766,0.89235991239547729,0.88455483546623814,0.0045666172033831274,0.88635629415512085,0.88905340433120728,0.88968539237976074,0.89186340570449829,0.89235991239547729,0.89186340570449829,0.89059948921203613,0.00049650669097900391,0.0017604231834411621,47,65,65
91,local_window,0.64999997615814209,0,0.64999997615814209,59,0.87563806772232056,0.8929099440574646,0.88684414099838771,0.0047736261966874055,0.88918381929397583,0.89074671268463135,0.89157354831695557,0.89260417222976685,0.8929099440574646,0.89260417222976685,0.89218509197235107,0.00030577182769775391,0.00072485208511352539,45,59,59
92,local_window,0.64999997615814209,0,0.64999997615814209,61,0.87758940458297729,0.89447885751724243,0.88848710548682286,0.0046692452105334646,0.890644371509552,0.89251101016998291,0.89269095659255981,0.89352303743362427,0.89447885751724243,0.89352303743362427,0.8932194709777832,0.00095582008361816406,0.0012593865394592285,48,61,61
93,local_window,0.64999997615814209,0,0.64999997615814209,65,0.86726385354995728,0.88680797815322876,0.87793872173015886,0.0052214394135127211,0.88001245260238647,0.88266187906265259,0.88475710153579712,0.88578808307647705,0.88680797815322876,0.88578808307647705,0.88480144739151001,0.001019895076751709,0.00200653076171875,43,65,65
94,full_submap,0.57999998331069946,0,0.57999998331069946,50243,0.10000002384185791,0.89999997615814209,0.32204810075702539,0.23127502161477062,0.21836210787296295,0.7222517728805542,0.76800245046615601,0.84063601493835449,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,144,168,389
