match_id,match_type,min_score,accepted,final_best_score,candidate_count,score_min,score_max,score_mean,score_stddev,score_p50,score_p90,score_p95,score_p99,top1,top2,top3,top1_top2_margin,top1_top3_margin,near_top_0p01,near_top_0p02,near_top_0p05
0,full_submap,0.5,1,0.73915797472000122,27721,0.10000002384185791,0.89999997615814209,0.35139973966244137,0.25938663732592399,0.26176470518112183,0.77166086435317993,0.82645899057388306,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,630,729,1115
1,full_submap,0.5,1,0.77019602060317993,19398,0.10000002384185791,0.89999997615814209,0.44544928307709453,0.27756300878200535,0.40000000596046448,0.85798150300979614,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1199,1371,2087
2,full_submap,0.5,0,0.5,20896,0.10000002384185791,0.89999997615814209,0.35693880265570072,0.25764005556560854,0.27254903316497803,0.76288348436355591,0.84071505069732666,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,588,730,981
3,full_submap,0.5,1,0.66371333599090576,19453,0.10000002384185791,0.89999997615814209,0.3950082022965411,0.25484558306016375,0.33463245630264282,0.78654539585113525,0.84538888931274414,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,534,628,896
4,full_submap,0.5,0,0.5,19550,0.10000002384185791,0.89999997615814209,0.4168599397065999,0.27053313634321702,0.34727275371551514,0.81854540109634399,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1141,1201,1543
5,full_submap,0.5,0,0.5,37316,0.10000002384185791,0.89999997615814209,0.32202320128738376,0.26117767197564168,0.20979252457618713,0.76909083127975464,0.84602773189544678,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,918,1113,1769
6,full_submap,0.5,0,0.5,16734,0.10000002384185791,0.89999997615814209,0.45829990564587153,0.29241945935291791,0.41403099894523621,0.89537042379379272,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1793,2042,2530
7,full_submap,0.5,0,0.5,21159,0.10000002384185791,0.89999997615814209,0.38771433810422595,0.28301776116825855,0.29475656151771545,0.85955637693405151,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1653,1813,2247
8,full_submap,0.5,1,0.59923040866851807,15413,0.10000002384185791,0.89999997615814209,0.46194882092365752,0.29905599077285377,0.43136760592460632,0.88822537660598755,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1490,1723,2810
9,full_submap,0.5,1,0.73224210739135742,15020,0.10000002384185791,0.89999997615814209,0.45814314507364673,0.2929411093579683,0.4172302782535553,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,1963,2104,2764
