match_id,match_type,min_score,accepted,final_best_score,candidate_count,score_min,score_max,score_mean,score_stddev,score_p50,score_p90,score_p95,score_p99,top1,top2,top3,top1_top2_margin,top1_top3_margin,near_top_0p01,near_top_0p02,near_top_0p05
63,local_window,0.64999997615814209,0,0.64999997615814209,71,0.2627149224281311,0.46453994512557983,0.39267754093022411,0.072229067087706697,0.42803922295570374,0.45950224995613098,0.45977374911308289,0.46150827407836914,0.46453994512557983,0.46150827407836914,0.46128204464912415,0.0030316710472106934,0.0032579004764556885,17,19,40
64,local_window,0.64999997615814209,0,0.64999997615814209,41,0.48253288865089417,0.52825802564620972,0.50877206499983629,0.01511540117670695,0.50944960117340088,0.52769726514816284,0.5281822681427002,0.52825802564620972,0.52825802564620972,0.52824282646179199,0.5281822681427002,1.5199184417724609e-05,7.5757503509521484e-05,15,22,41
65,local_window,0.64999997615814209,0,0.64999997615814209,25,0.53240287303924561,0.56634372472763062,0.55594031572341918,0.01172060420217242,0.56374472379684448,0.56580543518066406,0.56615912914276123,0.56634372472763062,0.56634372472763062,0.56615912914276123,0.56580543518066406,0.00018459558486938477,0.00053828954696655273,15,18,25
66,local_window,0.64999997615814209,0,0.64999997615814209,43,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,43,43,43
67,local_window,0.64999997615814209,0,0.64999997615814209,39,0.52252542972564697,0.58064311742782593,0.54519415207398247,0.016634753682551798,0.53990590572357178,0.57311367988586426,0.57840001583099365,0.58064311742782593,0.58064311742782593,0.57840001583099365,0.57840001583099365,0.0022431015968322754,0.0022431015968322754,7,8,33
68,local_window,0.64999997615814209,0,0.64999997615814209,31,0.54067444801330566,0.59565490484237671,0.55847436766470637,0.013149982383099463,0.55730193853378296,0.57386660575866699,0.57436859607696533,0.59565490484237671,0.59565490484237671,0.58158433437347412,0.57436859607696533,0.014070570468902588,0.021286308765411377,1,2,22
69,local_window,0.64999997615814209,1,0.79275578260421753,41,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,41,41,41
70,local_window,0.64999997615814209,0,0.64999997615814209,51,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,51,51,51
71,local_window,0.64999997615814209,1,0.80931758880615234,37,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,37,37,37
72,local_window,0.64999997615814209,0,0.64999997615814209,39,0.36399999260902405,0.49449411034584045,0.40670125224651432,0.033444370362182479,0.40371763706207275,0.43952938914299011,0.47441568970680237,0.49449411034584045,0.49449411034584045,0.49228233098983765,0.47441568970680237,0.0022117793560028076,0.020078420639038086,2,2,3
73,local_window,0.64999997615814209,0,0.64999997615814209,39,0.77999997138977051,0.89999997615814209,0.81005124862377464,0.046769453359178995,0.77999997138977051,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,6,7,9
74,local_window,0.64999997615814209,1,0.72763919830322266,39,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,39,39,39
75,local_window,0.64999997615814209,1,0.82034504413604736,39,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,39,39,39
76,local_window,0.64999997615814209,0,0.64999997615814209,39,0.77984309196472168,0.89996862411499023,0.80923113150474357,0.047212111813171045,0.77985876798629761,0.89992153644561768,0.8999372124671936,0.89996862411499023,0.89996862411499023,0.89995288848876953,0.8999372124671936,1.5735626220703125e-05,3.1411647796630859e-05,6,7,9
77,local_window,0.64999997615814209,1,0.76549017429351807,39,0.89562344551086426,0.89999997615814209,0.89845224221547448,0.0013777926959485003,0.89869803190231323,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,39,39,39
78,local_window,0.64999997615814209,0,0.64999997615814209,39,0.67422741651535034,0.77595293521881104,0.70092546175687742,0.022757735509362286,0.69698816537857056,0.72981959581375122,0.7533646821975708,0.77595293521881104,0.77595293521881104,0.76395291090011597,0.7533646821975708,0.012000024318695068,0.022588253021240234,1,2,5
79,local_window,0.64999997615814209,0,0.64999997615814209,39,0.53527843952178955,0.65766274929046631,0.59527841133949089,0.039579469242577096,0.59769409894943237,0.64933329820632935,0.65278428792953491,0.65766274929046631,0.65766274929046631,0.65510588884353638,0.65278428792953491,0.0025568604469299316,0.0048784613609313965,6,7,17
80,local_window,0.64999997615814209,0,0.64999997615814209,39,0.52086269855499268,0.57163918018341064,0.53752154570359445,0.01420496116675613,0.53093332052230835,0.56070590019226074,0.5655372142791748,0.57163918018341064,0.57163918018341064,0.5701490044593811,0.5655372142791748,0.001490175724029541,0.0061019659042358398,4,7,38
81,local_window,0.64999997615814209,0,0.64999997615814209,25,0.87396377325057983,0.87799304723739624,0.87537064790725705,0.0011902249381925871,0.87597841024398804,0.87613219022750854,0.87799304723739624,0.87799304723739624,0.87799304723739624,0.87799304723739624,0.87613219022750854,0,0.0018608570098876953,25,25,25
82,local_window,0.64999997615814209,0,0.64999997615814209,31,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,31,31,31
83,local_window,0.64999997615814209,0,0.64999997615814209,39,0.83316075801849365,0.89589017629623413,0.86770513577338981,0.014848443526429033,0.87328624725341797,0.87960779666900635,0.88561564683914185,0.89589017629623413,0.89589017629623413,0.88561564683914185,0.88561564683914185,0.010274529457092285,0.010274529457092285,1,8,33
84,local_window,0.64999997615814209,0,0.64999997615814209,43,0.47659546136856079,0.58201342821121216,0.55254690660986794,0.036861572330344809,0.57651937007904053,0.58065551519393921,0.58098328113555908,0.58201342821121216,0.58201342821121216,0.58152961730957031,0.58098328113555908,0.0004838109016418457,0.0010301470756530762,24,27,32
85,local_window,0.64999997615814209,0,0.64999997615814209,41,0.58087903261184692,0.68498438596725464,0.62079242235276755,0.033181805565503215,0.62154209613800049,0.65679448843002319,0.67510277032852173,0.68498438596725464,0.68498438596725464,0.68237751722335815,0.67510277032852173,0.0026068687438964844,0.0098816156387329102,3,4,17
86,local_window,0.64999997615814209,1,0.78731274604797363,37,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,37,37,37
87,local_window,0.64999997615814209,0,0.64999997615814209,51,0.33533874154090881,0.48933184146881104,0.44516566980118843,0.048770193756638325,0.47479042410850525,0.48439550399780273,0.48600131273269653,0.48674470186233521,0.48933184146881104,0.48674470186233521,0.48674470186233521,0.0025871396064758301,0.0025871396064758301,21,28,34
88,local_window,0.64999997615814209,1,0.74343526363372803,37,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,37,37,37
89,local_window,0.64999997615814209,1,0.85575062036514282,41,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,41,41,41
90,local_window,0.64999997615814209,0,0.64999997615814209,37,0.10000002384185791,0.12990851700305939,0.10663994079506076,0.009893674941737993,0.10000002384185791,0.12136323750019073,0.12563587725162506,0.12990851700305939,0.12990851700305939,0.12777219712734222,0.12563587725162506,0.0021363198757171631,0.0042726397514343262,7,11,37
91,local_window,0.64999997615814209,0,0.64999997615814209,41,0.71481096744537354,0.840861976146698,0.79472651423477547,0.036901104623285774,0.80911052227020264,0.82938897609710693,0.83170783519744873,0.840861976146698,0.840861976146698,0.83766406774520874,0.83170783519744873,0.0031979084014892578,0.0091541409492492676,3,10,29
92,local_window,0.64999997615814209,0,0.64999997615814209,51,0.10000002384185791,0.10000002384185791,0.10000002384185791,0,0.10000002384185791,0.10000002384185791,0.10000002384185791,0.10000002384185791,0.10000002384185791,0.10000002384185791,0.10000002384185791,0,0,51,51,51
93,local_window,0.64999997615814209,0,0.64999997615814209,25,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0.89999997615814209,0,0,25,25,25
