now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099296.125471592,1779099296.125471592,1779099296.125471592,0.000000000,5.078185817,3.628733409,2.844941476,1
1779099296.175469875,1779099296.175469637,1779099296.175469637,0.000000000,5.077339882,3.626738006,2.844899743,1
1779099296.225470304,1779099296.225470304,1779099296.225470304,0.000000000,5.080548788,3.633585202,2.843960840,1
1779099296.275471449,1779099296.275471449,1779099296.275471449,0.000000000,5.080612595,3.628109030,2.844256908,1
1779099296.325466633,1779099296.325466633,1779099296.325466633,0.000000000,5.082339642,3.632168213,2.843880447,1
1779099296.375470400,1779099296.375470161,1779099296.375470161,0.000000000,5.083367359,3.628248431,2.845009050,1
1779099296.425468922,1779099296.425468922,1779099296.425468922,0.000000000,5.080566959,3.626888606,2.843592763,1
1779099296.500475407,1779099296.500475407,1779099296.500475407,0.000000000,5.081977620,3.628476515,2.844284353,1
1779099296.525471210,1779099296.525471210,1779099296.525471210,0.000000000,5.081468341,3.624292221,2.844427300,1
1779099296.575468302,1779099296.575468302,1779099296.575468302,0.000000000,5.082566123,3.636458883,2.843913291,1
1779099296.625470400,1779099296.625470400,1779099296.625470400,0.000000000,5.077954278,3.617890753,2.843488387,1
1779099296.675467253,1779099296.675467253,1779099296.675467253,0.000000000,5.082488194,3.631080380,2.843599960,1
1779099296.725468636,1779099296.725468636,1779099296.725468636,0.000000000,5.059698621,3.633259714,2.843985237,1
1779099296.775470257,1779099296.775470257,1779099296.775470257,0.000000000,5.079883435,3.627095488,2.844296794,1
1779099296.825466633,1779099296.825466633,1779099296.825466633,0.000000000,5.079150128,3.629949659,2.844576003,1
1779099296.900476217,1779099296.900476217,1779099296.900476217,0.000000000,5.074463671,3.624531753,2.844592338,1
1779099296.925477266,1779099296.925477266,1779099296.925477266,0.000000000,5.071402762,3.636111402,2.846295745,1
1779099296.975470781,1779099296.975470781,1779099296.975470781,0.000000000,5.048641978,3.629403654,2.846473176,1
1779099297.050569296,1779099297.050569057,1779099297.050569057,0.000000000,5.021230116,3.649466971,2.849685676,1
1779099297.075474501,1779099297.075474262,1779099297.075474262,0.000000000,5.007817586,3.649431273,2.850780234,1
1779099297.125468969,1779099297.125468731,1779099297.125468731,0.000000000,4.982324557,3.653133748,2.851910758,1
1779099297.200563669,1779099297.200563908,1779099297.200563908,0.000000000,4.947451881,3.674427414,2.854995095,1
1779099297.225471020,1779099297.225471020,1779099297.225471020,0.000000000,4.931770745,3.672998622,2.854558070,1
1779099297.300469875,1779099297.300469637,1779099297.300469637,0.000000000,4.891783296,3.681728130,2.857959420,1
1779099297.350473166,1779099297.350473166,1779099297.350473166,0.000000000,4.863028146,3.689792518,2.862769033,1
1779099297.400469780,1779099297.400469780,1779099297.400469780,0.000000000,4.841463272,3.691935789,2.866460186,1
