elapsed_time,service,ok,mapping_2d_local_trajectory_builder_latency,mapping_2d_local_trajectory_builder_real_time_ratio,mapping_2d_local_trajectory_builder_cpu_real_time_ratio,mapping_global_trajectory_builder_local_slam_results[type=MatchingResult],mapping_global_trajectory_builder_local_slam_results[type=InsertionResult],mapping_2d_pose_graph_work_queue_delay,mapping_2d_pose_graph_work_queue_size
1.996000037252088e-06,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5000959359999797,/read_metrics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0002895509999234,/read_metrics,1,0.027500542,0.7324110193900906,2.801585224011931,17.0,1.0,0.0,0.0
1.5005332810001164,/read_metrics,1,0.00682776,17.587730090102756,17.58751114004492,37.0,1.0,0.0,0.0
2.0006898540000293,/read_metrics,1,0.027635927,0.7241515726973804,2.7151360634203847,53.0,1.0,1.94e-06,0.0
2.500826681000035,/read_metrics,1,0.001124404,26.741900598005696,26.75179806190318,72.0,1.0,1.782e-06,0.0
3.0009609629998977,/read_metrics,1,0.001310963,22.87951681321288,22.892666061166146,92.0,1.0,1.772e-06,0.0
3.501030998000033,/read_metrics,1,0.027636885,1.085556494518105,4.087319600943663,112.0,1.0,2.489e-06,0.0
4.001098946999946,/read_metrics,1,0.001254282,15.836231405696648,15.84737513962074,133.0,1.0,1.587e-06,0.0
4.501169940999944,/read_metrics,1,0.027677459,0.7196072442921874,2.6744360922448016,152.0,1.0,2.474e-06,0.0
5.0013061820000075,/read_metrics,1,0.027696653,0.7197367855242292,2.672099791921449,172.0,1.0,2.508e-06,0.0
5.501475003999985,/read_metrics,1,0.043997205,0.681661482814647,2.19630022801356,193.0,1.0,0.0,0.0
6.001591439000094,/read_metrics,1,0.017916419,1.109021841920531,2.5466252860510594,212.0,3.0,0.0,0.0
6.501659000000018,/read_metrics,1,0.00143218,13.918501864290803,13.92479251264327,232.0,6.0,2.431e-06,0.0
7.00179584600005,/read_metrics,1,0.028419587,0.7021706543448363,2.4473051975526112,254.0,13.0,1.824e-06,0.0
7.501865771999974,/read_metrics,1,0.018523811,1.6196127244010425,3.5786366316963645,272.0,20.0,9.607e-06,0.0
8.001936281000098,/read_metrics,1,0.054998683,0.5458348884463288,2.061563139276897,292.0,27.0,1.756e-06,0.0
8.502072552000072,/read_metrics,1,0.044958263,0.6688092019925237,2.0555597598532183,312.0,30.0,0.0,0.0
9.002225437000106,/read_metrics,1,0.028675802,0.6937521747430115,2.372463637107306,332.0,33.0,0.0,0.0
9.502297123000062,/read_metrics,1,0.028065929,1.067397412713472,3.822365614007931,353.0,36.0,0.0,0.0
10.002468243000067,/read_metrics,1,0.045057299,0.6654793044740653,2.047173326140015,371.0,40.0,0.0,0.0
10.502543625000044,/read_metrics,1,0.044513789,0.6757389266503465,2.1163562904463937,391.0,40.0,0.0,0.0
11.002676187999896,/read_metrics,1,0.018355785,1.0890027312915247,2.429570767120678,412.0,41.0,8.223e-06,0.0
11.502826011000025,/read_metrics,1,0.018287149,1.0907878532624196,2.444807556923101,433.0,42.0,0.0,0.0
12.002893806999964,/read_metrics,1,0.019081982,1.0456880212967394,2.228544349694403,451.0,44.0,2.067e-06,0.0
12.503040771000087,/read_metrics,1,0.028789341,1.0454251106338281,3.525166137997013,472.0,48.0,8.096e-06,0.0
13.003207994999912,/read_metrics,1,0.003048161,9.839112829013953,9.840320206104101,492.0,56.0,0.0,0.0
13.503346215999954,/read_metrics,1,0.019561325,1.0228090377313397,2.120350040303423,511.0,67.0,0.0,0.0
14.003419575999942,/read_metrics,1,0.018616992,1.0757269488003218,2.358793132000303,533.0,89.0,7.924e-06,0.0
14.503497439000057,/read_metrics,1,0.029322258,0.6805785557169575,2.2130008156213368,552.0,97.0,0.0,0.0
15.003570154000045,/read_metrics,1,0.028875692,1.0400478021444473,3.4648519787905863,572.0,99.0,0.0,0.0
15.503726676000042,/read_metrics,1,0.002245061,8.904479655563925,8.90707434079446,592.0,100.0,0.0,0.0
16.003881640999907,/read_metrics,1,0.028565551,0.6990833119235123,2.404440419190478,612.0,103.0,0.0,0.0
16.504038433000005,/read_metrics,1,0.028961808,1.0362681777325504,3.427530796407909,633.0,108.0,0.0,0.0
17.004107258999966,/read_metrics,1,0.008387432,2.3770684519409517,2.377127118921964,652.0,116.0,0.0,0.0
17.504180443999985,/read_metrics,1,0.029337591,0.6840098084399636,2.199901730589498,671.0,126.0,2.562e-06,0.0
18.00433854700009,/read_metrics,1,0.029210384,0.6848454987787905,2.225164944136136,691.0,137.0,2.766e-06,0.0
18.504412152999976,/read_metrics,1,0.003062785,6.554263521598806,6.555950250766566,711.0,148.0,2.054e-06,0.0
19.004564900000105,/read_metrics,1,0.01922231,1.0441044806789612,2.2089018631723305,731.0,157.0,0.0,0.0
19.504731714999934,/read_metrics,1,0.002867748,7.00281196255738,7.004587688753953,751.0,160.0,2.09e-06,0.0
