elapsed_wall,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw
0.8414583159999438,1779099286.525492,map,-2.983005201037132e-07,-1.8769725323083897e-06,0.0,0.0,0.0,5.37395631348961e-05,0.9999999985560297,0.00010747912632152443
0.8652173329999187,1779099286.5504694,map,-0.009349004066140431,0.004020111286047453,0.0,0.0,0.0,-0.0011321593896020472,0.9999993591073529,-0.0022643192629326373
0.9028540770000291,1779099286.5755408,map,-0.01299452108799583,0.0016666414212004501,0.0,0.0,0.0,-0.0004981341931117135,0.9999998759311551,-0.0009962684274253848
0.9480357309998908,1779099286.6256497,map,-0.017496761368841252,0.011098074545458957,0.0,0.0,0.0,-0.0014486334940158477,0.9999989507299495,-0.0028972680013706134
0.9643042200000309,1779099286.6505735,map,-0.01748549017662972,0.012944874274656567,0.0,0.0,0.0,-0.0014217362221314613,0.9999989893325467,-0.002843473402198328
0.9930577390000508,1779099286.6756637,map,-0.01579252003165422,0.002995758792682087,0.0,0.0,0.0,-0.0013854447206223587,0.9999990402710025,-0.0027708903276793726
1.0208263659999375,1779099286.7006483,map,-0.008346281212680462,-0.003268206882721882,0.0,0.0,0.0,-0.0017985885536267229,0.9999983825382993,-0.003597179046686768
1.0485151529999257,1779099286.725653,map,-0.011214235236650253,0.004262678629251617,0.0,0.0,0.0,-0.0009044442586688767,0.9999995909902079,-0.0018088887639554994
1.0646210990000782,1779099286.7506018,map,-0.011207565527784003,0.004783091436442425,0.0,0.0,0.0,-0.000877198676303299,0.9999996152611672,-0.0017543975776015627
1.093815432999918,1779099286.7756627,map,-0.010257048750413706,0.00630675905810176,0.0,0.0,0.0,-0.0011917376320669123,0.999999289880456,-0.0023834758283181076
1.1214140719998795,1779099286.8006604,map,-0.011403227741129828,0.0046482026205668155,0.0,0.0,0.0,-0.0018672481268361951,0.9999982566906969,-0.0037344984238012573
1.148981934999938,1779099286.8257751,map,-0.009178778889637449,-0.0010717512178126712,0.0,0.0,0.0,-0.001878570876962938,0.9999982354841734,-0.0037571439637727987
1.1650348979999308,1779099286.8506567,map,-0.009177340139056534,-0.002331583441004608,0.0,0.0,0.0,-0.0018523408587903737,0.9999982844151999,-0.0037046838361474163
1.2030632080000032,1779099286.875671,map,-0.015503473156747502,-0.00895081082738516,0.0,0.0,0.0,-0.000570636813725901,0.9999998371868002,-0.0011412736893899433
1.2478830219999963,1779099286.9256637,map,-0.008695888406524313,0.004498874704625682,0.0,0.0,0.0,-0.0013906383588241382,0.9999990330620101,-0.0027812776140893297
1.2655064640000546,1779099286.950669,map,-0.010445159646920771,0.009350147093889209,0.0,0.0,0.0,-0.0013680641218897442,0.9999990641998413,-0.002736129097269556
1.3022207330000128,1779099286.9756646,map,-0.010434117749611272,0.010839335773561401,0.0,0.0,0.0,-0.001497587733246291,0.9999988786148619,-0.002995176586074836
1.347069466999983,1779099287.0256605,map,-0.015577352669466762,-0.004602915817358671,0.0,0.0,0.0,-0.0001399599763701435,0.9999999902056025,-0.0002799199536541694
1.3656393989999742,1779099287.0506537,map,-0.014766654400575072,0.002511727299813126,0.0,0.0,0.0,-0.0008993150180319926,0.9999995956161675,-0.0017986302785096603
1.4023753110000143,1779099287.0756648,map,-0.014759696785829307,0.002772284877443413,0.0,0.0,0.0,-0.0010273652528997672,0.9999994722601793,-0.0020547308672539803
1.4473033449999093,1779099287.1256306,map,-0.01344842033235869,0.009536818571439608,0.0,0.0,0.0,-0.0012055033281590127,0.9999992733805989,-0.0024110072402795993
1.4656607169999916,1779099287.1506355,map,-0.012428106826733162,0.006120819637765848,0.0,0.0,0.0,-0.0015523802981365856,0.9999987950569791,-0.003104761843293643
