stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,was_outlier,medium_outlier_streak,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639132101305891509,nan,nan,0,0,0,0,0,1,1,0,0,2.9957861278489767e-15,0,0,2.9957861278489767e-15
639132101306191399,nan,295.97847883030266,0.009483853005383602,0.0034616891202922137,0,0,0,0,0,0,0,4.3831786616065174e-15,-0.0090427174486617454,-0.0028587985188522794,-0.0034616891202878305
639132101306391384,nan,291.27870800473329,0.0053936229719515338,0.0010786694494518477,0,0,0,0,0,-0.015014927429358518,-0.0047468753214308518,-0.0034616891202846963,-0.010850948670857232,-0.0013186907198795615,-0.0045403585697365439
639132101306691182,nan,302.49722761988835,0.004137509912467259,0.00079686779521075026,0,0,0,0,0,-0.013534926153853858,0.00096730821824926312,-0.0045403585697340989,-0.010913958674499014,-0.0022341785844611811,-0.0037434907745233486
639132101306891612,nan,300.16014746250386,0.002658691647864633,0.00075056360346100566,0,0,0,0,0,-0.010956488960010313,-0.0028521115794208629,-0.0037434907745232462,-0.0095767353352066431,-0.0051247578812607004,-0.0029929271710622406
639132101307191469,nan,294.74683073840049,0.0049003480255973798,0.00041285874693908512,0,0,0,0,0,-0.0075935867490595828,-0.0094115872216963929,-0.0029929271710622146,-0.0095923338724270973,-0.0049373922428419597,-0.0034057859180012997
639132101307390767,nan,302.70752055508223,0.0041965520459058539,0.00043603887669594731,0,0,0,0,0,-0.0096017602811116712,-0.0048241646333411657,-0.0034057859180001205,-0.01351070605645789,-0.0063509887880490879,-0.0029697470413041732
639132101307691740,nan,301.51901144552943,0.0086809002635383162,0.00061339990829313617,0,0,0,0,0,-0.019379657606713525,-0.0084682786333682286,-0.0029697470413022338,-0.012153566384319841,-0.0036577033007136645,-0.0035831469495953699
639132101307891174,nan,301.40773866595583,0.00046594869802243157,0.00056832145713318384,0,0,0,0,0,-0.011268974857261856,-0.0019022041645843594,-0.0035831469495950299,-0.011222406132070107,-0.0023658198923404553,-0.0030148254924618461
639132101308191419,nan,300.84254175405374,0.0029546698522103631,4.0075144305862058e-05,0,0,0,0,0,-0.0098376331325448138,-0.00044459821419462519,-0.0030148254924614198,-0.0094672620173490776,-0.0033759629428815,-0.0029747503481555577
