stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,was_outlier,medium_outlier_streak,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639089883260544487,nan,nan,0,0,0,0,0,1,1,0,0,1.3552527156068802e-20,0,0,1.3552527156068802e-20
639089883260844699,nan,329.7469988509697,0.0071643087708518878,0.0018171786920308354,0,0,0,0,0,0,0,1.0455774700907094e-16,-0.0043003761696900639,0.005730103399003119,-0.0018171786920307309
639089883261044458,nan,348.14505457049216,0.0039849314347819931,0.0014154947326561287,0,0,0,0,0,-0.0071313641352775976,0.0095022975336662725,-0.0018171786920282186,-0.0109207697517554,0.0082693808236975232,-0.0032326734246843473
639089883261344470,nan,336.65881066794248,0.011059196786173685,0.0014268312432566652,0,0,0,0,0,-0.020765409764772817,0.012045330369509836,-0.0032326734246770658,-0.012104366268982944,0.005168400886132074,-0.0018058421814204006
639089883261544459,nan,337.69490204133615,0.0012549386386079019,0.00083807976688643872,0,0,0,0,0,-0.01288754244910984,0.0031165077056406086,-0.0018058421814203844,-0.011741021919006112,0.002606251240006198,-0.00096776241453394563
639089883261844766,nan,354.855488676844,0.0032170092303120267,0.0011409957089757962,0,0,0,0,0,-0.011200276287506087,-0.0012068567069874539,-0.00096776241454191831,-0.010561038339439761,0.0019460028258279126,-0.0021087581235177144
639089883262044672,nan,351.37644294968999,0.00309972679111143,0.00019731679368425624,0,0,0,0,0,-0.0097841152602665838,0.001511283021378501,-0.0021087581235176879,-0.0096128034837959578,0.0046062722709198367,-0.0019114413298334317
639089883262344516,nan,344.28051077192299,0.0013592963356350407,0.00074159555324121613,0,0,0,0,0,-0.0082065987523422378,0.0085513745400092357,-0.0019114413298413676,-0.0069434883129931187,0.0080491409827093234,-0.0026530368830825837
639089883262544356,nan,347.16927290651455,0.0055577774711007737,0.0011824171728248246,0,0,0,0,0,-0.0051860372646610874,0.010315892130339503,-0.0026530368830825542,-0.006939033654586574,0.0050418145735355155,-0.0014706197102577296
639089883262844315,nan,345.86035252076204,0.0032896278903101692,0.0001765520060260828,0,0,0,0,0,-0.0069324081795821722,0.00056897644866729484,-0.0014706197102754357,-0.0096984854726710357,0.0023495572711420064,-0.0016471717163015185
639089883263044754,nan,357.33432418329551,0.0048270516379389974,0.00064195391585885556,0,0,0,0,0,-0.011527991842984052,0.00056460061671858653,-0.0016471717163014858,-0.007304876471295069,0.0029024894234700488,-0.0022891256321603414
639089883263344777,nan,352.47618962104178,0.0028912791874359011,0.00026760030802799525,0,0,0,0,0,-0.0037583278722220308,0.0037217547040961567,-0.0022891256321603431,-0.0033718740148122725,0.006587090418422337,-0.0025567259401883384
639089883263544461,nan,345.07594177607263,0.0037551401291462685,0.00030165146340273502,0,0,0,0,0,-0.00078133649410481315,0.0090140141826134026,-0.0025567259401866422,-0.004466997591358904,0.0082950012024020393,-0.0028583774035893772
639089883263844623,nan,343.31549404532035,0.008367870871434693,0.0011984651460720185,0,0,0,0,0,-0.0060963760940363158,0.010836114530162595,-0.002858377403580064,-0.0098533907616637183,0.0033590760985215116,-0.0016599122575080454
