stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,was_outlier,medium_outlier_streak,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639089883932740026,nan,nan,0,0,0,0,0,1,1,0,0,-1.4448442442471785e-12,0,0,-1.4448442442471785e-12
639089883932940166,nan,347.98312228832299,0.0051830540458804343,0.0020860061435538789,0,0,0,1,1,0,0,-2.8892721548601226e-12,0.0042651219880249884,-0.0029449590268428704,0.0020860061406646068
639089883933140093,nan,292.69406727930379,0.029817616706194393,0.0094137597001724502,0,0,0,1,1,0.0084839696150527562,-0.0058579667759701744,0.0020860061392199824,0.035319255296928614,0.007140406522624986,0.011499765839392433
639089883933440120,nan,293.72923804879343,0.0065152621065675915,0.0051602287349862596,0,0,0,1,1,0.081733442620957428,0.022214214610841578,0.011499765838121925,0.075247237998426642,0.022828860778921909,0.0063395371031356651
639089883933640021,nan,252.69537891732693,0.0032014122376800005,0.0068937282353162916,0,0,0,1,1,0.10180621767641201,0.033264382675608176,0.0063395371018363312,0.098889338553620559,0.034583797886446152,0.013233265337152623
639089883933940170,nan,197.5889781378666,0.0054450818712972436,0.0072160228553142074,0,0,0,1,1,0.13434197970381012,0.052210978095886137,0.013233265335627218,0.12964806570430329,0.049451252031516041,0.0060172424803130106
639089883934140199,nan,181.5790883511682,0.0078656773779374571,0.0053726462378862628,0,0,0,1,1,0.15022164013776007,0.059395638643847344,0.0060172424786824174,0.1574017411482585,0.062607340699274733,0.01138988871656868
639089883934440225,nan,178.08703920855547,0.011475874114090331,0.0079755667070413559,0,0,0,1,1,0.19890753424718732,0.082282352585099972,0.011389888714829799,0.18872335065996759,0.076992920541463075,0.0034143220077884418
639089883934639752,nan,141.20653850849169,0.0061167516734548554,0.0080705958235348565,0,0,0,1,1,0.20957678026439955,0.08657061087202747,0.0034143220060341207,0.20903853699319244,0.09266363517984974,0.011484917829568977
639089883934940066,nan,141.95498911926774,0.006116018225851322,0.0066877186367920423,0,0,0,1,1,0.23955073390893114,0.11620011291694078,0.011484917827803637,0.24098940932085053,0.11025571286326975,0.0047971991910115948
639089883935140108,nan,129.55599188008915,0.007400527364161468,0.0083222094286916418,0,0,0,1,1,0.26227382262106774,0.12197486244965867,0.0047971991892912296,0.26613007960093299,0.12829127657263567,0.013119408617982872
639089883935442225,nan,117.53660786754223,0.010489801236160119,0.0068793785532668406,0,0,0,1,1,0.30399055424317262,0.15545184925704486,0.013119408616411197,0.29415616164436931,0.15180210239092537,0.0062400300631443566
639089883935639877,nan,112.28887411939907,0.0086593580772514958,0.007533810158585107,0,0,0,1,1,0.31255323125250373,0.16723523708500926,0.00624003006156661,0.31831632880309291,0.17369830051750423,0.013773840220151717
639089883935940022,nan,92.702353444044292,0.0067991563154615282,0.0072106779982776996,0,0,0,1,1,0.35490379729770871,0.20685727884099667,0.013773840218336683,0.35119132416872922,0.2011611336647669,0.0065631622200589832
639089883936139860,nan,91.339036345300897,0.009683622886975005,0.0067663580295262123,0,0,0,1,1,0.37310733150202519,0.21946914088893288,0.0065631622178505102,0.37992513338526995,0.22634592281785648,0.013329520247376722
639089883936440086,nan,94.131779591321873,0.014321527400577572,0.0090484200602795693,0,0,0,1,1,0.42296478650253133,0.26406958767592081,0.013329520245093807,0.4122241078242791,0.25459625834479166,0.0042811001848142381
639089883936639973,nan,100.15207500285554,0.011715521592382597,0.0081110046447140025,0,0,0,1,1,0.43370446050550332,0.27338407377922197,0.0042811001827765417,0.44028628172050571,0.28307598152100982,0.012392104827490544
639089883936939988,nan,94.851707796379927,0.017721050653111539,0.0044061700948775043,0,0,0,1,1,0.48231877985393329,0.32573389945964426,0.012392104825635179,0.46775062884819818,0.31564407227954627,0.0079859347307576749
639089883937139621,nan,82.128351593711486,0.012553121191191586,0.0086636988059376162,0,0,0,1,1,0.48613469963002509,0.33744448439020558,0.0079859347288464555,0.49533817729621166,0.34598127831349718,0.016649633534784072
639089883937439968,nan,82.887476676072993,0.012592434483813222,0.011022769582938016,0,0,0,1,1,0.53692486611941304,0.39171292240926348,0.016649633532593647,0.52514945657161571,0.38725095689944922,0.0056268639496556304
639089883937740230,nan,87.352221468165752,0.0078221069570876805,0.0079606438898124077,0,0,0,1,1,0.55493433141830595,0.42848408213000183,0.0056268639470423171,0.55333936936306471,0.42082631135186671,-0.0023337799427700914
639089883937940029,nan,75.381188410830887,0.013862783958931117,0.0069535672950649689,0,0,0,1,1,0.57227634011518946,0.44338102835157717,-0.0023337799450527368,0.57779848209954254,0.45609648064383335,0.0046197873500122321
639089883938139950,nan,83.657033347675394,0.013962576415988427,0.0072662246312961845,0,0,0,1,1,0.6023289193324266,0.49146950023499175,0.0046197873479140476,0.60653888036724446,0.50478226734996945,0.011886011979210232
639089883938440098,nan,82.536929519585343,0.030105669576774127,0.0079108880165740213,0,0,0,1,1,0.64939065052624323,0.577372498094472,0.01188601197833274,0.6340090149648242,0.55149284144834176,0.0039751239617587192
639089883938639967,nan,67.348706114229131,0.0060226633939039452,0.0097071422484079385,0,0,0,1,1,0.65211388542105919,0.58227859861248421,0.0039751239612762614,0.65176072988401146,0.58829089896450615,0.013682266209684201
639089883938939840,nan,68.346273293746393,0.014987297441822247,0.0058127047426818398,0,0,0,1,1,0.67826597233323449,0.64323440389158082,0.013682266209505195,0.67748320162565123,0.62826756205273582,0.019494970952187034
639089883939139927,nan,59.734849089969195,0.014739254280963711,0.0096750839716585151,0,0,0,1,1,0.69451820086237903,0.65474256150205012,0.019494970952143285,0.70641698076645021,0.66344110468774387,0.0291700549238018
639089883939440269,nan,52.695133749122661,0.015374488256958927,0.00045276093410468593,0,0,0,0,0,0.74942665974907618,0.71572610935483993,0.029170054923794854,0.73507971568664732,0.71019980089141654,0.02962281585789954
639089883939740105,nan,55.353262611331722,0.0095522044488360915,0.001265626827806926,0,0,0,0,0,0.7635157244367583,0.75658862938574478,0.029622815857898881,0.75514989833730684,0.75197803685266396,0.028357189030091955
639089883939940124,nan,80.49178076105332,0.018127808176526306,0.0013819854021111938,0,0,0,1,1,0.76843513050067047,0.77963267128135072,0.028357189030100847,0.7780275570619728,0.79501456914705493,0.029739174432212041
639089883940139888,nan,65.805123266143084,0.0098307990654583396,0.0027360190989294889,0,0,0,0,0,0.80068095974635289,0.83762923998979433,0.029739174432227046,0.80756655860700921,0.84464587298543725,0.032475193531156535
