now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099300.400449991,1779099300.400449991,1779099300.400449991,0.000000000,1.889988971,3.749631738,1.809194408,1
1779099300.450454712,1779099300.450454712,1779099300.450454712,0.000000000,1.870019270,3.794610319,1.799141950,1
1779099300.500495672,1779099300.500495672,1779099300.500495672,0.000000000,1.872245703,3.829804578,1.797907509,1
1779099300.550453901,1779099300.550454140,1779099300.550454140,0.000000000,1.857472345,3.867806626,1.796012582,1
1779099300.600458145,1779099300.600458145,1779099300.600458145,0.000000000,1.853442239,3.905748446,1.796533038,1
1779099300.650460243,1779099300.650460243,1779099300.650460243,0.000000000,1.841697749,3.946117228,1.798008968,1
1779099300.700527906,1779099300.700527906,1779099300.700527906,0.000000000,1.839334677,3.979714398,1.799288996,1
1779099300.775468349,1779099300.775468111,1779099300.775468111,0.000000000,1.819327570,4.048380466,1.800602136,1
1779099300.800522089,1779099300.800522089,1779099300.800522089,0.000000000,1.824564545,4.055548970,1.802764523,1
1779099300.850525141,1779099300.850525379,1779099300.850525379,0.000000000,1.809368092,4.094014285,1.803941938,1
1779099300.925473213,1779099300.925473213,1779099300.925473213,0.000000000,1.793668225,4.151403169,1.809126262,1
1779099300.950463772,1779099300.950463772,1779099300.950463772,0.000000000,1.799339214,4.164353127,1.810619908,1
1779099301.000555277,1779099301.000555277,1779099301.000555277,0.000000000,1.784749937,4.199805689,1.812070519,1
1779099301.075461864,1779099301.075462103,1779099301.075462103,0.000000000,1.766077071,4.257695913,1.812909561,1
1779099301.125470400,1779099301.125470400,1779099301.125470400,0.000000000,1.768959184,4.294848849,1.812011988,1
1779099301.150459766,1779099301.150459766,1779099301.150459766,0.000000000,1.756942118,4.310741069,1.815688778,1
1779099301.225546122,1779099301.225546122,1779099301.225546122,0.000000000,1.744990257,4.359035188,1.817565314,1
1779099301.250519991,1779099301.250519991,1779099301.250519991,0.000000000,1.745535520,4.375742203,1.817513828,1
1779099301.300513268,1779099301.300513268,1779099301.300513268,0.000000000,1.739365875,4.409461791,1.817738600,1
1779099301.375474215,1779099301.375474215,1779099301.375474215,0.000000000,1.718016627,4.461787322,1.822921268,1
1779099301.425488710,1779099301.425488710,1779099301.425488710,0.000000000,1.710848607,4.495222438,1.824088988,1
1779099301.450485706,1779099301.450485706,1779099301.450485706,0.000000000,1.703391694,4.511016550,1.824484986,1
1779099301.525489807,1779099301.525490046,1779099301.525490046,0.000000000,1.698459909,4.548070799,1.829666453,1
1779099301.550486803,1779099301.550486803,1779099301.550486803,0.000000000,1.680779787,4.577819201,1.831496416,1
1779099301.600477457,1779099301.600477457,1779099301.600477457,0.000000000,1.683569280,4.596069999,1.833292668,1
1779099301.675457716,1779099301.675457716,1779099301.675457716,0.000000000,1.671405416,4.637678646,1.840322929,1
1779099301.700455666,1779099301.700455666,1779099301.700455666,0.000000000,1.665504150,4.649694311,1.845229338,1
1779099301.750477552,1779099301.750477552,1779099301.750477552,0.000000000,1.658773211,4.680438613,1.849114485,1
