wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099330.950473785,1,1779099330.950473785,1779099330.823898077,1779099330.823898077,1779099330.893982649,1,1779099330.823898077,1779099330.811674356,1779099330.831717968,1779099330.851764441,0,0,1779099330.950473785,1779099330.851764441,,1779099330.851764441,1,0,1779099330.950473785,9.038832555,3.040571035,0.093790477,0.142679493
1779099331.000469923,1,1779099331.000469923,1779099330.903799295,1779099330.903799295,1779099330.953984022,1,1779099330.903799295,1779099330.892115355,1779099330.911968470,1779099330.911968470,0,0,1779099331.000469923,1779099330.911968470,,1779099330.911968470,1,0,1779099331.000469923,9.034280931,3.040592504,0.109358765,0.000000000
1779099331.050469398,1,1779099331.050469398,1779099330.933822155,1779099330.933822155,1779099331.003985405,1,1779099330.933822155,1779099330.932023525,1779099330.952116013,1779099330.952116013,0,0,1779099331.050469398,1779099330.952116013,,1779099330.952116013,1,0,1779099331.050469398,9.085887326,3.051619733,0.114658332,0.000000000
1779099331.100464106,1,1779099331.100464106,1779099331.003830671,1779099331.003830671,1779099331.053986549,1,1779099331.003830671,1779099330.992174149,1779099331.012006283,1779099331.012006283,0,0,1779099331.100464106,1779099331.012006283,,1779099331.012006283,1,0,1779099331.100464106,9.108408647,3.055177305,0.130345021,0.103925546
1779099331.150461197,1,1779099331.150461197,1779099331.033816576,1779099331.033816576,1779099331.103987694,1,1779099331.033816576,1779099331.032053232,1779099331.052024603,1779099331.052024603,0,0,1779099331.150461197,1779099331.052024603,,1779099331.052024603,1,0,1779099331.150461197,9.139670210,3.069271034,0.136526863,0.000000000
1779099331.200570345,1,1779099331.200570345,1779099331.103811741,1779099331.103811741,1779099331.153988838,1,1779099331.103811741,1779099331.092136621,1779099331.112194538,1779099331.112194538,0,0,1779099331.200570345,1779099331.112194538,,1779099331.112194538,1,0,1779099331.200570345,9.178703771,3.070059373,0.150902931,0.000000000
1779099331.250463009,1,1779099331.250463009,1779099331.133804083,1779099331.133804083,1779099331.203988791,1,1779099331.133804083,1779099331.132086754,1779099331.151921511,1779099331.151921511,0,0,1779099331.250463009,1779099331.151921511,,1779099331.151921511,1,0,1779099331.250463009,9.195530615,3.080665032,0.156334822,0.172871331
1779099331.300515175,1,1779099331.300515175,1779099331.203807831,1779099331.203807831,1779099331.253989220,1,1779099331.203807831,1779099331.192030668,1779099331.211905479,1779099331.211905479,0,0,1779099331.300515175,1779099331.211905479,,1779099331.211905479,1,0,1779099331.300515175,9.250246964,3.085787652,0.172350496,0.003804942
1779099331.350469351,1,1779099331.350469351,1779099331.233898401,1779099331.233898401,1779099331.303988934,1,1779099331.233898401,1779099331.231724501,1779099331.252003908,1779099331.252003908,0,0,1779099331.350469351,1779099331.252003908,,1779099331.252003908,1,0,1779099331.350469351,9.263221554,3.091742281,0.177674754,0.000000000
1779099331.400470972,1,1779099331.400470972,1779099331.303839207,1779099331.303839207,1779099331.353988886,1,1779099331.303839207,1779099331.292040348,1779099331.311782122,1779099331.311782122,0,0,1779099331.400470972,1779099331.311782122,,1779099331.311782122,1,0,1779099331.400471210,9.319420005,3.106962469,0.192201988,0.000000000
1779099331.450476885,1,1779099331.450476885,1779099331.333831787,1779099331.333831787,1779099331.403988838,1,1779099331.333831787,1779099331.331954718,1779099331.351980686,1779099331.351980686,0,0,1779099331.450476885,1779099331.351980686,,1779099331.351980686,1,0,1779099331.450476646,9.328888326,3.102753927,0.198478808,0.000000000
1779099331.500469208,1,1779099331.500469446,1779099331.403828621,1779099331.403828621,1779099331.453988791,1,1779099331.403828621,1779099331.391807795,1779099331.411994934,1779099331.432050228,0,0,1779099331.500469446,1779099331.432050228,,1779099331.432050228,1,0,1779099331.500469446,9.381248801,3.124382121,0.214833696,0.000000000
