stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,was_outlier,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639049412328598186,nan,83.294328218255743,0.028160791679866286,0.0068266281446844046,208,0,1,2,6.6447131292028354,21.413826667790524,0.048249230890786768,6.660888640223817,21.390774920975002,0.041422602746102363
639049412328796762,nan,71.430369003487911,0.015178687666490111,0.0041514971004757845,209,0,1,2,6.6215608212329089,21.428289319038118,0.041422602744021118,6.6097626942803558,21.437839018493509,0.045574099844496903
639049412329096455,nan,63.187384990163409,0.01922478384421749,0.0052703754712205911,207,0,1,2,6.5326028757844963,21.508868652374815,0.04557409984272412,6.5456476506042032,21.49474681949944,0.040303724371503528
639049412329296278,nan,68.133283180997296,0.014642138082442614,0.0098724953262078544,211,0,1,2,6.5028983692646332,21.532690607043389,0.040303724369897612,6.492034920195521,21.542507820596537,0.050176219696105466
639049412329597962,nan,58.559489125587092,0.028148698066603191,0.012275914477674857,213,0,1,2,6.4110927715909414,21.614615284977397,0.050176219693982095,6.4312719637695652,21.594990061262418,0.037900305216307238
639049412329796685,nan,46.758405987603687,0.017136323642980775,0.010790261904352366,202,0,1,2,6.3912466492356979,21.629560765415924,0.037900305214407577,6.3787477085472686,21.641283822596716,0.048690567118759943
639049412330098444,nan,43.942236188618125,0.024650399159167776,0.0039028449335447024,202,0,1,2,6.2989901227035316,21.711580462273432,0.048690567117266846,6.3154350856042187,21.693217309660078,0.044787722183722144
639049412330296355,nan,36.285622820063452,0.0257375710485679,0.0092014556054085053,228,0,1,2,6.2739110067224555,21.727278293286737,0.044787722182286938,6.2481830071905842,21.727980150514462,0.053989177787695443
639049412330596250,nan,34.815996895255289,0.028396458269971617,0.0066242324790229887,208,0,1,2,6.1462757758802633,21.780656364358187,0.053989177786117025,6.1707034899070292,21.766177219711324,0.047364945307094036
639049412330797015,nan,36.854320731080541,0.0087656087956673612,0.0078868067623979396,205,0,1,2,6.1188347515571637,21.791748284908504,0.047364945305526644,6.1132981613337716,21.798544023739339,0.055251752067924584
639049412331096006,nan,37.022485672085445,0.021798082714869969,0.0047370413934291963,201,0,1,2,6.027806782879126,21.846746564536492,0.055251752066719763,6.046282908806984,21.835179837223105,0.050514710673290567
639049412331296652,nan,49.404610650814057,0.026236747579115548,0.0060665164857049494,209,0,1,2,6.0013105104455287,21.859765291073767,0.050514710671900602,5.9754721023624873,21.8643198043589,0.056581227157605551
639049412331596780,nan,45.640109209021034,0.015611247754192727,0.0048823819761911955,203,0,1,2,5.8695526934703395,21.907907616009926,0.056581227156193674,5.8837017819123432,21.901311075044909,0.051698845180002478
639049412331796020,nan,39.788190585372227,0.0069637021688414005,0.0064343218305357927,205,0,1,2,5.8227800463645547,21.92586773344226,0.051698845178601675,5.8172563153577492,21.921627268413424,0.058133167009137468
639049412332096600,nan,32.871781509121931,0.032015619443626582,0.0061554992547436099,208,0,1,2,5.7170145047927026,21.952276944194935,0.058133167007946074,5.747825792912705,21.943578414851114,0.051977667753202464
639049412332298277,nan,33.874493992112001,0.018444066800656196,0.0055504865275226023,207,0,1,2,5.7012407257919744,21.958306744613953,0.051977667752035835,5.6828163125670308,21.959157977521912,0.057528154279558437
639049412332598278,nan,40.504765078636829,0.014135337965286383,0.0061777516099493918,204,0,1,2,5.5861126274012332,21.982333076223309,0.057528154278401675,5.600100798009862,21.980298656793408,0.051350402668452283
639049412332801142,nan,52.807814144092902,0.018901934342522537,0.0046296157378128283,201,0,1,2,5.5441676506366013,21.994594218340648,0.051350402667089519,5.5253349344060361,21.992978074390365,0.055980018404902347
639049412333098485,nan,59.852508175095231,0.017197048360096379,0.0061432121202008652,224,0,1,2,5.4157486786802673,22.011562623972999,0.055980018403730833,5.4318353611169758,22.005483387139318,0.049836806283529968
639049412333296578,nan,49.433982852929283,0.0020916232146421577,0.0056637004437797775,209,0,1,2,5.3695449726714779,22.01381455659136,0.04983680628227561,5.3708563710829873,22.015444011063973,0.055500506726055387
639049412333597049,nan,35.852785790445637,0.013762789841125396,0.0072997298381063461,200,0,1,2,5.2783623500196351,22.030552463312489,0.055500506725298319,5.2921124178667736,22.029960839775033,0.048200776887191973
639049412333796706,nan,54.701715468957062,0.028148847403439564,0.011044523055464793,221,0,1,2,5.2397886279925778,22.0396069835625,0.048200776886654952,5.2133051944169146,22.030068359123643,0.059245299942119745
639049412334096594,nan,35.714855348347285,0.041518745297040791,0.0010906874713946385,211,0,1,2,5.0949354872394492,22.030229854900981,0.059245299941957957,5.1346624525595788,22.042295278121646,0.060335987413352596
639049412334301283,nan,42.347062667278301,0.035497586039212228,0.0066308445928660933,216,0,1,2,5.0809847322505428,22.050640779851566,0.060335987413274943,5.0456667312878762,22.047074630301651,0.066966832006141036
639049412334596221,nan,31.319605332192939,0.033435397290624579,0.0048295937062051708,207,0,0,0,4.9174320921991441,22.05396123668141,0.066966832006120275,4.9508672738803661,22.054081311348121,0.071796425712325446
639049412334799082,nan,36.609208973048815,0.016068498652599111,0.0025314584962430886,211,0,0,0,4.8856633573652175,22.058900569374444,0.071796425712323989,4.8705639272515704,22.064396373154754,0.074327884208567077
639049412335099673,nan,39.269860441746168,0.025161417511603362,0.0021901079890876973,210,0,1,2,4.7515737651874161,22.079680803101947,0.074327884208573752,4.7754714643221305,22.071806991619578,0.07651799219766145
639049412335298499,nan,33.849471667091301,0.014967512948948972,0.00083350882096010215,208,0,0,0,4.7125725284444471,22.07670874725061,0.076517992197670304,4.6976499050275349,22.075550406094482,0.075684483376710202
639049412335596600,nan,34.624806114861997,0.022907887569512928,0.0023044899886759257,201,0,0,0,4.5809715800233688,22.081162929599373,0.075684483376732573,4.6034971289703241,22.085330777669512,0.077988973365408498
639049412335796094,nan,33.445792386983783,0.022932810088347688,0.00076407792560730103,204,0,1,2,4.5404885717807906,22.091875960164668,0.077988973365427774,4.5176418164119738,22.089891130785183,0.077224895439820473
639049412336096765,nan,36.742039376411036,0.032186335114272442,0.0030735153029701201,205,0,0,0,4.3882434250707218,22.096764349687216,0.077224895439847133,4.4204290623563143,22.096552404862958,0.080298410742817253
639049412336296763,nan,37.34536484772088,0.013520646811717366,0.00038883541432177537,202,0,1,2,4.3557658378164561,22.10098329940552,0.080298410742859844,4.3458956708138485,22.110223845577032,0.079909575328538068
639049412336596114,nan,30.916498045384945,0.017943332412248159,0.0011586616917309001,203,0,0,0,4.2343363287622848,22.130686847453045,0.079909575328546131,4.2515491127044278,22.125618983305543,0.081068237020277031
639049412336796688,nan,30.830438834122496,0.028224621997464248,0.0020272173404931454,205,0,0,0,4.188334135816965,22.135934179696264,0.081068237020291881,4.16037860913179,22.13204601629252,0.079041019679798735
639049412337097093,nan,32.606775397256939,0.032650691467194501,0.00051410851273861469,208,0,1,2,4.0238301276449659,22.141671954073352,0.079041019679809907,4.056479942325061,22.141432674652226,0.078526911167071292
639049412337297033,nan,29.425739201759566,0.016628522389679469,0.0035079088496765137,203,0,0,0,3.9873282989058856,22.14768013548823,0.078526911167080604,3.9709782837754894,22.150710772731433,0.07501900231740409
639049412337597079,nan,31.210850796442138,0.028694971307925664,0.0021151965862186012,202,0,0,0,3.8426676373757456,22.164634230850236,0.075019002317435537,3.8713536239245316,22.163916209899607,0.077134198903654139
639049412337797471,nan,38.715158344969566,0.013022814457793871,0.0013442563340258507,209,0,1,2,3.8048172100518149,22.172735737455397,0.077134198903706347,3.7918198500924771,22.173549574349085,0.075789942569680496
639049412338097470,nan,32.626054223016183,0.02227661066639227,0.0063922541306724173,200,0,0,0,3.6727529581215275,22.187971306261929,0.075789942569774199,3.6949615857625702,22.186232271735665,0.082182196700446616
