stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639049412295711631,nan,189.86430821537456,0.0094815387361099606,2.5737626066071884e-05,215,0,0,7.6896396387742918,5.5717516521340471,0.090007602874501894,7.6930196449904082,5.5628930328972039,0.090033340500567965
639049412295994817,nan,203.28882758577666,0.017752454381215855,0.0017205954832624909,216,1,2,7.663971858744107,5.6939140365465377,0.090033340500577708,7.6707012678309745,5.6774864776926259,0.088312745017315217
639049412296294760,nan,169.93434528405993,0.013137167713167863,0.00068546908920293081,210,0,0,7.6470622425955037,5.7988607744879239,0.088312745017322072,7.6520011519424713,5.7866873464585504,0.088998214106525003
639049412296495669,nan,239.67637012171744,0.033527036995815794,0.00077254352236970358,202,1,2,7.6394753667664768,5.8598327018857255,0.088998214106521853,7.6330427486438666,5.8927368601914392,0.088225670584152149
639049412296794894,nan,176.6281256269304,0.031370299343627728,0.00069166959340383194,205,0,0,7.6048069392623807,6.0506823267794152,0.088225670584119065,7.6003599904986192,6.0196288192866811,0.088917340177522897
639049412296995205,nan,221.23503236546097,0.037028888192256498,0.00084196694035371111,203,1,2,7.5784810834325897,6.1045744462173417,0.088917340177520593,7.5770346061514919,6.1415750714043558,0.088075373237166882
639049412297294911,nan,188.034511287371,0.044929267569010667,1.3448380860231479e-05,201,0,0,7.5421350866985408,6.3240314688921613,0.08807537323715707,7.5476654750723577,6.2794438709671496,0.088061924856296839
639049412297497524,nan,214.28572425697595,0.027866034944870582,0.00010919012499677194,216,1,2,7.527810791631464,6.372648581869889,0.088061924856298782,7.5244350126868245,6.4003093848239914,0.08795273473130201
639049412297794932,nan,177.86316691042171,0.046355549860116224,6.2049336185601711e-05,201,0,0,7.4903358909268354,6.5777233254158372,0.087952734731301704,7.4945807708499048,6.5315625412232734,0.088014784067487306
639049412297994887,nan,202.10565196202171,0.049160360797157965,0.0010760241075949278,202,1,2,7.474509001003427,6.6198073930356607,0.088014784067483282,7.4665574352807953,6.6683204188768244,0.089090808175078209
639049412298295221,nan,164.33048099388387,0.063347773810784547,0.00070486378006644201,215,0,0,7.4244661624203374,6.8737318385822661,0.089090808175077682,7.4370108764217191,6.8116385974250688,0.089795671955144124
639049412298494600,nan,176.96041521270038,0.035167428559246726,0.0019208719473961938,209,1,2,7.417396169599435,6.9067814554457074,0.089795671955083436,7.4107127459788558,6.9413079652632028,0.087874800007687243
639049412298794971,nan,175.65130845746791,0.054235713112258721,0.00085160291056018966,200,0,0,7.3710937503010099,7.13665911903019,0.087874800007688159,7.3771604211709025,7.0827637752484529,0.088726402918248348
