stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639049412035580589,nan,nan,0,0,203,1,1,0,0,-1.2288753998765385e-17,0,0,-1.2288753998765385e-17
639049412035780397,0.49000033736228943,350.9483639061732,0.0322895575012664,0.0071062513441702124,201,0,0,0,0,1.1983496877101943e-14,-0.025580210846717251,0.01970452579142869,-0.0071062513441582289
639049412035980218,0.50001710653305054,333.65348875612898,0.011776048872536969,0.0033638317821868954,200,0,0,-0.051162086004878524,0.039410333607777751,-0.0071062513441578551,-0.040352922818791215,0.034737291957533868,-0.01047008312634475
639049412036281017,0.47668951749801636,343.1264037424765,0.042342784374444775,0.0020656990900122275,201,0,0,-0.062590910760438379,0.057366750472896473,-0.010470083126343788,-0.032116094162260439,0.027969523700832707,-0.0084043840363315601
639049412038280923,0.45780324935913086,324.03591704696288,0.064437570302534594,6.1245312972142696e-05,214,0,0,0.022647661871396038,-0.017026970114592845,-0.0084043840363315844,-0.026977373801768154,0.024077242576216237,-0.0084656293493037271
639049412039280843,0.50225198268890381,321.61927514865187,0.0039011114163745517,0.0014488082309994984,213,0,0,-0.024408098414393224,0.022131166239565164,-0.0084656293493037202,-0.022756975648313763,0.018596698260603978,-0.0070168211183042218
639049412040280963,0.50612074136734009,323.54757270067148,0.0061698589217453106,0.00011266514570963497,214,0,0,-0.018535733347696905,0.013115057748432871,-0.0070168211183042071,-0.024342571614850581,0.01520019286476464,-0.007129486264013842
639049412041580739,0.5128900408744812,317.25361955951786,0.0097277181581046021,8.8195564791886984e-05,211,0,0,-0.026403243917175662,0.010786026367361857,-0.0071294862640138342,-0.022513734663456596,0.019702315860685396,-0.0070412906992219472
639049412042580361,0.48294839262962341,345.54895464962397,0.0065232446683109934,0.0010918692592413607,200,0,0,-0.021107226425863074,0.02316477492549987,-0.007041290699221949,-0.026527649053343469,0.019535485801973566,-0.0081331599584633096
639049412043585152,0.50492936372756958,337.13744970065142,0.0057663112202925417,0.00082560812357809071,217,0,0,-0.03056231921239241,0.019367793072598744,-0.0081331599584768769,-0.024799010701869312,0.01918172829408412,-0.0073075518348987862
639049412044781037,0.49298414587974548,346.2742041865755,0.0027568537092460682,8.0883802870150047e-05,201,0,0,-0.022741615009677928,0.018760692180780587,-0.0073075518348987784,-0.024274719085439579,0.016469440499479116,-0.0073884356377689284
639049412045780398,0.50897526741027832,323.16606338091827,0.012077177518067661,0.0012432102471778743,215,0,0,-0.023836586159542161,0.014202872524544861,-0.0073884356377689657,-0.028837311337177839,0.025196096096394911,-0.0086316458849468401
639049412046781075,0.49055525660514832,340.02738405737944,0.012956554695004001,4.0373890427953391e-05,215,0,0,-0.033405911799565993,0.033934243315222649,-0.0086316458849468765,-0.02749561898413511,0.02240424988935738,-0.0085912719945189231
639049412047780870,0.49113577604293823,345.87334876205051,0.0029344405061156832,0.00015480345363719748,211,0,0,-0.026155109203146485,0.01961486442475183,-0.0085912719945189023,-0.028391776419400914,0.021514406697949542,-0.0087460754481560998
639049412048782783,0.50275808572769165,331.28457822422956,0.0062704353736205464,0.0010324483808395726,221,0,0,-0.029289832305296991,0.020622678432222066,-0.0087460754481560772,-0.024395745745583498,0.016702694182153758,-0.0077136270673165046
639049412049781495,0.49975326657295227,338.71576210012233,0.0030567415197647416,0.00054573126746307928,203,0,0,-0.02041248194292844,0.011906354549795021,-0.0077136270673164873,-0.021392197394984293,0.0090108707643704409,-0.007167895799853408
639049412050581476,0.49307495355606079,322.76869914192355,0.018915217264756475,0.00086285620047591924,212,0,0,-0.018986317007985136,0.0028496224870074817,-0.0071678957998533889,-0.025686863372155574,0.020538266374952759,-0.0080307520003293081
639049412051581924,0.49838539958000183,323.0399293823541,0.012006919490541831,0.00049210352944689499,211,0,0,-0.03105772841461165,0.034954308610725682,-0.0080307520003293185,-0.028225230613166723,0.023286272278198988,-0.0085228555297762135
639049412052583369,0.49716231226921082,352.45679011618284,0.0067373506761827864,3.3855462575373141e-06,201,0,0,-0.030766127473047904,0.026037016716467062,-0.0085228555297762291,-0.028039778019306495,0.019875936227628715,-0.0085262410760337665
639049412053581671,0.49610942602157593,343.82566462220535,0.004073371285676388,0.00011729674624871324,216,0,0,-0.027854907461906084,0.016476303397112407,-0.0085262410760337682,-0.026683753560366619,0.020377681636899188,-0.0086435378222824814
639049412054582057,0.50436466932296753,322.09022021016858,0.0035358364660378477,0.0013838578508370645,213,0,0,-0.025324898339821104,0.020880474462114856,-0.0086435378222834841,-0.0221388984633774,0.01934699987743348,-0.0072596799714464196
639049412055281607,0.49268466234207153,337.24261245828842,0.0074149416384985262,0.0013149085498820861,201,1,1,-0.018960771837156311,0.018626264656394567,-0.0072596799714314568,-0.017356569249514949,0.011386935021673962,-0.0059447714215493707
639049412056281828,0.54517555236816406,273.76429251496137,0.013360501101943483,2.106847317846338e-05,205,1,1,-0.010518764791479477,5.5841102414109361e-06,-0.0059447714215548793,-0.0080585420039382058,0.013137617217521323,-0.0059237029483764159
639049412057381573,0.54332983493804932,240.1130609755252,0.049815769402304567,0.0019001120188586644,200,0,0,0.0021646576421268087,0.015062495810824359,-0.005923702948376265,0.051798265375650306,0.010806222264833555,-0.0078238149672349294
639049412058281802,0.53167062997817993,254.84896678432605,0.057288865172094923,0.0025789743397908868,214,1,1,0.10079583649488212,0.0088977895400990433,-0.0078238149672366294,0.15807102319240701,0.010149612798445787,-0.0052448406274457427
639049412059085726,0.59911155700683594,208.38312232635542,0.012720220398189503,0.0035415769569005157,221,1,1,0.25297489826761377,0.0095632463198538735,-0.0052448406274914813,0.26243334027016535,0.018068649418054708,-0.0017032636705909658
639049412060083403,0.62948840856552124,188.23309700526067,0.003260266773521685,0.00053613240681803427,202,1,1,0.39194792549860324,0.027896245929095016,-0.0017032636706294318,0.39498690171532808,0.029076908026695481,-0.0011671312638113975
639049412060881208,0.67250335216522217,152.26217249014107,0.0058043162941745921,0.0037098175857821019,205,1,1,0.50098502945482504,0.037879800906121038,-0.0011671312638422645,0.49519213399884221,0.038243737547412046,0.0025426863219398374
639049412061582177,0.67317241430282593,141.96957749485503,0.0078647523787802234,0.0093806509322789926,216,1,1,0.58323465249464335,0.046297915350643627,0.0025426863218686109,0.58592604362406475,0.053687823588774934,0.011923337254147603
639049412062085734,0.70776534080505371,124.82976150585515,0.010443348477531271,0.00059281820802347708,208,1,1,0.65110680815023947,0.064782433528345118,0.011923337254018899,0.64678383574866893,0.074289033185342052,0.012516155462042376
639049412062781751,0.69314247369766235,119.75873891443784,0.02803555690975414,0.001100655074961307,203,1,1,0.7309015382156997,0.10276404614271104,0.012516155461787097,0.75876532797237228,0.1058627025670361,0.013616810536748404
639049412063381743,0.70956295728683472,107.67214802484463,0.010949155119237832,0.0091489062510794021,208,1,1,0.85529745216227604,0.133080355353766,0.013616810536435011,0.84914440411586234,0.12402364526877065,0.0044679042853556098
639049412064082173,0.66169017553329468,94.629345171259288,0.037025619569909442,0.0076498240267084692,207,1,1,0.95465283806695622,0.14522470977725729,0.0044679042850238335,0.98598654730727719,0.16495020520268794,0.012117728311732303
639049412064582362,0.71501278877258301,71.515109676817843,0.022917567585150404,0.0048481198406100361,208,1,1,1.0837078538771994,0.19417655913782228,0.012117728311368923,1.092782229051773,0.21522105055983146,0.016965848151978959
639049412065085236,0.76583516597747803,75.368688328980795,0.010048572876219073,0.0031706445346324844,212,1,1,1.2001511869088661,0.26576174835232225,0.016965848151397317,1.2019441289263297,0.27564907234674557,0.020136492686029801
639049412065882096,0.74804979562759399,76.77552169504645,0.024673079397065038,0.00020458340652283052,214,1,1,1.3749233474463551,0.37140401979107629,0.020136492685206373,1.3505308399591789,0.36769370640513088,0.020341076091729204
639049412066381986,0.79049605131149292,79.616761935614733,0.012468428080608527,0.0020486707299655037,209,1,1,1.4437429612580406,0.42543558342172882,0.020341076090844682,1.4516859428933151,0.43504655327617114,0.022389746820810186
639049412067083124,0.77518624067306519,100.29206958621079,0.0196609950283686,0.0036330140286283015,201,1,1,1.5935645293043943,0.52951461694911406,0.022389746819963943,1.5892333484765155,0.54869261471065711,0.026022760848592244
639049412067586736,0.78900301456451416,87.979834897215909,0.015700734560925755,0.00041950550078097282,212,1,1,1.6880306237925971,0.63032208036669679,0.026022760847249391,1.6746006509161773,0.63845527741898056,0.026442266348030364
639049412068382371,0.67557698488235474,132.27165235708401,0.027681515868947112,0.0051857071398258153,201,1,1,1.8094687908266247,0.78026745851064816,0.02644226634621219,1.7821297772469213,0.77592641516928818,0.021256559206386375
639049412069082636,0.67478728294372559,116.11971421102244,0.027569453885718971,0.010911355232805592,210,1,1,1.8767697612219834,0.89691936580207732,0.021256559204398506,1.8765315303206571,0.92448779037792927,0.032167914437204098
639049412069882235,0.69244033098220825,129.58414938076862,0.019980181882381692,0.012237146203157388,204,1,1,1.9843243621143438,1.0941228957386915,0.032167914436768121,1.9647188524193278,1.0902717066169156,0.019930768233610733
639049412070582343,0.72671884298324585,94.59703717405543,0.044334245926006856,0.00057099628597453642,206,1,1,2.0419333683202434,1.235427773633313,0.019930768233570761,2.0507947903181685,1.2788673933600365,0.019359771947596225
639049412071582460,0.71189326047897339,128.11078322023999,0.020977494418066067,0.0055265240447940796,215,1,1,2.1737558317340282,1.5482797589357331,0.019359771947608639,2.1674814393947202,1.528262584488963,0.013833247902814559
639049412072083251,0.76619255542755127,119.39368893664292,0.005305891402817892,0.0023563286545865963,215,1,1,2.225910226904277,1.6531428406596373,0.013833247902827228,2.2306839247389112,1.6554589349068789,0.011476919248240632
639049412072882779,0.66963547468185425,120.94058903840964,0.022859273789258245,0.0007048209852520311,204,1,1,2.3315886069362159,1.8585317610098548,0.011476919248245246,2.3198176428309298,1.838936077755517,0.012181740233497277
639049412073382321,0.74520999193191528,95.484521991442662,0.014873257920435699,0.0051423373767453383,209,1,1,2.3755080449220678,1.9535718864987937,0.01218174023350479,2.3845937483258401,1.9653474457138154,0.017324077610250128
639049412073582445,0.76418453454971313,85.774953915772116,0.015661794210416222,0.0019285873894882115,204,0,0,2.4105440254518142,2.0159897312499395,0.017324077610254954,2.4196131437036947,2.0287585562555082,0.019252664999743166
639049412074082556,0.65153485536575317,105.88665598714871,0.029857199488799908,0.0010770841572773186,202,1,1,2.5071268094400092,2.187223277648827,0.019252664999746746,2.4885475626801017,2.1638509874069944,0.018175580842469428
639049412074582667,0.7813270092010498,90.755471107679156,0.00071600689985185562,6.8139640118723699e-05,200,0,0,2.5574819816565086,2.2989434185584807,0.018175580842473886,2.5567800346336074,2.2988022227452443,0.018107441202355162
639049412075083976,0.76916342973709106,111.38590938491279,0.0026695197817059807,0.0007252557623423049,210,1,1,2.6251759553042984,2.4340767294771153,0.018107441202354212,2.6260981898188627,2.436581888027999,0.018832696964696517
639049412075582747,0.75162917375564575,120.14071350226922,0.002541353579512694,0.0016082798481024778,200,0,0,2.6950654048098261,2.5736640098984318,0.018832696964686479,2.6934007004470799,2.5717437918377013,0.017224417116584002
639049412075883192,0.6997796893119812,121.959260346127,0.021433921244089764,0.001699535544409804,205,1,1,2.733941755972952,2.6531613525822233,0.017224417116568903,2.7258598089334698,2.6333095236501363,0.018923952660978707
639049412076383148,0.73853522539138794,107.8216129862593,0.023115878564341181,0.00051362836140792997,216,0,0,2.7798734421855511,2.7357580816691338,0.018923952660972972,2.7872930237429392,2.7576508579050212,0.018410324299565042
639049412076604464,0.76211285591125488,105.03735550466217,0.013877613611642747,0.00083354902940988365,204,1,1,2.8144877236140728,2.8126931550910816,0.018410324299606894,2.8184033313715999,2.8260069139683952,0.019243873329016777
639049412077083087,0.72231066226959229,112.94857941767589,0.020080806650225103,0.0010230311982643153,203,0,0,2.8856831880839593,2.973835270803058,0.019243873329015178,2.8810533920095951,2.9542954708032236,0.020266904527279493
639049412077382974,0.70117056369781494,117.63503337531354,0.022702972953093363,0.0021444652135405966,216,1,1,2.9203075413809092,3.0346762098055828,0.020266904527281568,2.9094369057080742,3.0147449714853636,0.018122439313740971
639049412078082897,0.66200834512710571,114.36663227890968,0.034301813521825368,0.0017775387848683634,204,0,0,2.9756827718455883,3.1558314336059139,0.018122439313743539,2.9927255128656296,3.1855998630137594,0.016344900528875175
639049412078383467,0.7450757622718811,119.16195914737145,0.011863956768609582,0.00095591606619565422,217,1,1,3.0284923852978065,3.2589705834311338,0.016344900528884456,3.0233887486140598,3.2482604777917037,0.01730081659508011
639049412078682981,0.773143470287323,89.75232859940435,0.013089773211193291,0.0010518139911426111,200,0,0,3.0539442544594713,3.3107009454850904,0.017300816595040829,3.0515621710540253,3.2978297434677972,0.01835263058618344
639049412079074160,0.6521565318107605,134.62032176067876,0.039965030336922058,0.0030885504004794437,206,0,0,3.0883579509395842,3.3625694744249763,0.018352630586186872,3.1047739131242365,3.3990073645310619,0.015264080185707428
639049412079391415,0.71124380826950073,137.14008978514988,0.021529095074205518,0.00011990347209935373,211,1,1,3.147929837216493,3.4810646993328431,0.015264080185689845,3.1352127619926011,3.463692942586214,0.015144176713590491
639049412079883130,0.75413596630096436,128.99531090947363,0.0032198152315313249,0.0018757751382043625,201,0,0,3.1823900754196801,3.5639494208557103,0.015144176713586742,3.1805000023471344,3.5613427306352126,0.01326840157538238
639049412080184866,0.75099146366119385,133.27242837285479,0.011181543914259564,0.0010098263784116025,207,1,1,3.2082900651998343,3.6212645480431678,0.013268401575409471,3.2038289065077983,3.6110115003289032,0.012258575196997868
639049412080683488,0.73853105306625366,135.2268097941035,0.0089411143914894277,0.0035040816608912437,203,1,1,3.2423801726821977,3.6930896788763996,0.012258575197105635,3.2498885732899505,3.6979443103634639,0.015762656857996878
639049412080883297,0.75002181529998779,117.64997683196599,0.0058818345711451735,0.0021244808358766507,201,0,0,3.2683457130873825,3.7327802338489811,0.015762656858146928,3.2734733360438715,3.7356618064644822,0.017887137694023579
639049412081083820,0.73236799240112305,133.59077961639466,0.0050941742340558727,0.0011158736770652336,202,1,1,3.2971423768863986,3.7735140827416491,0.0178871376942033,3.3018346172398889,3.7754973859438841,0.016771264017138066
639049412081383511,0.67979264259338379,95.277460217431468,0.029447647384789871,0.0039336408625997854,203,1,1,3.3442218781671427,3.8350335221963907,0.016771264017404613,3.3273843099918943,3.8108744610713639,0.020704904880004399
639049412081886017,0.75453025102615356,138.63701655858574,0.0023455989210596074,0.0036396917234536724,208,1,1,3.3702246819284531,3.8701928674099237,0.020704904880591256,3.3678918131697904,3.8704369117774702,0.024344596604044928
639049412082383518,0.71816116571426392,128.88165454912448,0.015210891843538297,0.001599520911243716,209,1,1,3.4079958583722485,3.9294061157048632,0.024344596604759149,3.423125467428787,3.9309765170778022,0.022745075693515433
639049412082883319,0.71331965923309326,133.43195815682992,0.01733151549000472,0.00023664709808139672,212,1,1,3.4786144727419437,3.9917960034079023,0.022745075694243205,3.4748922699962339,3.9748689057269617,0.022508428596161808
639049412083683280,0.69819104671478271,148.98559649081255,0.021557248845541905,8.2269198447455782e-05,205,1,1,3.5577480929110687,4.0451212643980536,0.022508428598064657,3.5478947428722907,4.0259476765543054,0.022426159399617202
639049412084183584,0.70777469873428345,139.17473384032385,0.011868149676093709,0.00067639688690029898,206,1,1,3.593551255114491,4.0578928755827626,0.02242615940106274,3.6037497245619994,4.0518229334362177,0.021749762514162441
639049412084883315,0.72456014156341553,123.80323747414046,0.013411061700458764,0.010625004748361524,207,1,1,3.6818691523353562,4.0880123690058658,0.02174976251633317,3.6951721423260104,4.0863132418057821,0.011124757767971645
639049412085383051,0.73412853479385376,127.59266670921434,0.010615727164039484,0.0029477779910740947,209,1,1,3.7604644809014283,4.1109456344586341,0.011124757770592084,3.7698690532348818,4.1060214408752982,0.014072535761666179
639049412085882906,0.74948012828826904,125.10659073103551,0.0057460394499725858,0.00015859333817386419,202,1,1,3.8445837514002208,4.1257343329741119,0.014072535765040417,3.8489212995204922,4.1219656932108855,0.013913942426866553
639049412086384947,0.75366657972335815,119.62198161225851,0.0046409032517509344,0.0021095766490941657,207,1,1,3.9283192624847003,4.137979674038947,0.013913942430962226,3.9249321423980796,4.1348070725022072,0.016023519080056392
639049412086886645,0.74586188793182373,116.18634402489282,0.0090342612313450994,0.0005106362720397363,200,1,1,4.0008910538216487,4.1476396784202452,0.016023519084025231,3.9997451729072546,4.1386783820337723,0.015512882811985495
639049412087685864,0.64162057638168335,115.62132889642385,0.024443128797456026,0.010684652409149021,216,1,1,4.1189244310077697,4.144845486810965,0.015512882814747874,4.1092065286454593,4.1224171806090775,0.026197535223896895
639049412088183433,0.71386653184890747,116.76860481836371,0.011524836893121162,0.0012108547748204759,201,1,1,4.1773537790402857,4.1122934601623866,0.026197535226492392,4.1769157748333594,4.1007769495047368,0.024986680451671916
639049412088684103,0.70051747560501099,166.64618010630758,0.0086114043327679621,0.0028987382452629155,214,1,1,4.2450470054544311,4.0790018499567138,0.024986680454039095,4.2364546076298906,4.0784300246273997,0.027885418699302011
639049412089383999,0.66828107833862305,137.27463294611587,0.014131361952502194,0.0075089705935301905,206,1,1,4.3196850606607509,4.0471908384689543,0.027885418701151084,4.3216012819222716,4.0331899996830272,0.020376448107620893
639049412089883699,0.7202751636505127,130.9043086340624,0.011489894893848286,0.00016778189710407732,200,1,1,4.3823928754503143,4.0008902859188353,0.020376448109263656,4.3712891057339602,4.003843924819896,0.020544230006367733
639049412090686125,0.73502200841903687,115.73481640599582,0.0091897540755743936,0.0069497799852192184,209,1,1,4.4510785828400605,3.9567195432547111,0.020544230008002547,4.4469374034272979,3.948515750653673,0.027494009993221765
639049412091383249,0.69808387756347656,95.299785756244944,0.024130977401677804,0.0050085716466117154,203,1,1,4.5126584093283659,3.9004482676864534,0.027494009994795326,4.5204819639215987,3.8776207390447675,0.02248543834818361
639049412091883215,0.77489304542541504,81.140897106481816,0.0064303565426590357,0.0006999628003873451,204,1,1,4.5732269271305741,3.8267759892239921,0.022485438349764113,4.5745175098796054,3.8204764748432147,0.021785475549376768
639049412092382929,0.79335790872573853,72.496284349590965,0.0061262797236335568,0.0015380735311410869,215,1,1,4.6285258200704167,3.7633610133094009,0.021785475550531321,4.63120906586314,3.7578536096318014,0.023323549081672407
