wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099290.225527763,1,1779099290.225527763,1779099290.122928143,1779099290.122928143,1779099290.162968874,1,1779099290.122928143,1779099290.111741781,1779099290.131916285,1779099290.131916285,0,0,1779099290.225527763,1779099290.131916285,,1779099290.131916285,1,0,1779099290.225527763,-0.012336219,0.000963908,-0.004055860,1.000000000
1779099290.250524998,1,1779099290.250525236,1779099290.172921658,1779099290.172921658,1779099290.202969790,1,1779099290.172921658,1779099290.166745663,1779099290.192043304,1779099290.192043304,0,0,1779099290.250525236,1779099290.192043304,,1779099290.192043304,1,0,1779099290.250524998,-0.013986665,-0.002046233,-0.002529536,1.000000000
1779099290.300526381,1,1779099290.300526381,1779099290.223015070,1779099290.223015070,1779099290.242970943,1,1779099290.223015070,1779099290.211920500,1779099290.231984615,1779099290.231984615,0,0,1779099290.300526381,1779099290.231984615,,1779099290.231984615,1,0,1779099290.300526381,-0.011705553,-0.001238997,-0.003051601,1.000000000
1779099290.375531673,1,1779099290.375531673,1779099290.272991180,1779099290.272991180,1779099290.312972546,1,1779099290.272991180,1779099290.271846294,1779099290.291970730,1779099290.291970730,0,0,1779099290.375531673,1779099290.291970730,,1779099290.291970730,1,0,1779099290.375531912,-0.008796653,-0.002969930,-0.003088164,1.000000000
1779099290.400528193,1,1779099290.400527954,1779099290.302999973,1779099290.302999973,1779099290.342973232,1,1779099290.302999973,1779099290.291970730,1779099290.311918259,1779099290.311918259,0,0,1779099290.400527954,1779099290.311918259,,1779099290.311918259,1,0,1779099290.400527954,-0.011609638,0.003730510,-0.004510423,1.000000000
1779099290.450549841,1,1779099290.450549841,1779099290.322916746,1779099290.322916746,1779099290.392974377,1,1779099290.322916746,1779099290.311918259,1779099290.331978321,1779099290.351951122,0,0,1779099290.450549841,1779099290.351951122,,1779099290.351951122,1,0,1779099290.450549603,-0.010957922,0.007404189,-0.003963990,1.000000000
1779099290.500525236,1,1779099290.500525236,1779099290.372960091,1779099290.372960091,1779099290.442975521,1,1779099290.372960091,1779099290.366866827,1779099290.391891003,1779099290.391891003,0,0,1779099290.500525236,1779099290.391891003,,1779099290.391891003,1,0,1779099290.500525236,-0.010212762,-0.002954212,-0.005248704,1.000000000
1779099290.550526381,1,1779099290.550526381,1779099290.423051596,1779099290.423051596,1779099290.482976675,1,1779099290.423051596,1779099290.391891003,1779099290.431935310,1779099290.452110291,0,0,1779099290.550526381,1779099290.452110291,,1779099290.452110291,1,0,1779099290.550526381,-0.010268777,0.003389640,-0.004056529,1.000000000
1779099290.600526333,1,1779099290.600526333,1779099290.473039389,1779099290.473039389,1779099290.542978048,1,1779099290.473039389,1779099290.466956615,1779099290.492003441,1779099290.492003441,0,0,1779099290.600526333,1779099290.492003441,,1779099290.492003441,1,0,1779099290.600526333,-0.013524137,-0.007318266,-0.002565785,1.000000000
1779099290.650523663,1,1779099290.650523663,1779099290.522978544,1779099290.522978544,1779099290.592979193,1,1779099290.522978544,1779099290.492003441,1779099290.532074928,1779099290.552027941,0,0,1779099290.650523663,1779099290.552027941,,1779099290.552027941,1,0,1779099290.650523663,-0.008021202,0.005699070,-0.004456790,1.000000000
1779099290.700539589,1,1779099290.700539827,1779099290.603013992,1779099290.603013992,1779099290.642980337,1,1779099290.603013992,1779099290.591910839,1779099290.606771708,1779099290.606771708,0,0,1779099290.700539827,1779099290.606771708,,1779099290.606771708,1,0,1779099290.700539827,-0.010214160,-0.002794067,-0.004019062,1.000000000
1779099290.750581026,1,1779099290.750581026,1779099290.622844934,1779099290.622844934,1779099290.692981482,1,1779099290.622844934,1779099290.606771708,1779099290.631839991,1779099290.651916027,0,0,1779099290.750581026,1779099290.651916027,,1779099290.651916027,1,0,1779099290.750581026,-0.013682962,-0.000653902,-0.002571871,1.000000000
1779099290.800585508,1,1779099290.800585508,1779099290.673010111,1779099290.673010111,1779099290.742982864,1,1779099290.673010111,1779099290.671994209,1779099290.691966057,1779099290.691966057,0,0,1779099290.800585508,1779099290.691966057,,1779099290.691966057,1,0,1779099290.800585508,-0.010396183,0.007235455,-0.003934536,1.000000000
1779099290.875584841,1,1779099290.875584841,1779099290.753048420,1779099290.753048420,1779099290.822984695,1,1779099290.753048420,1779099290.752009869,1779099290.772033691,1779099290.772033691,0,0,1779099290.875584841,1779099290.772033691,,1779099290.772033691,1,0,1779099290.875584841,-0.012038856,-0.003318281,-0.002933125,1.000000000
1779099290.900634766,1,1779099290.900634766,1779099290.773038149,1779099290.773038149,1779099290.842985153,1,1779099290.773038149,1779099290.772033691,1779099290.792050838,1779099290.792050838,0,0,1779099290.900634766,1779099290.792050838,,1779099290.792050838,1,0,1779099290.900634766,-0.011813134,-0.001740196,-0.002678400,1.000000000
